"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/02/2016","SUMAVEL DOSEPRONDA   #022239","SUPPL-4","SUMATRIPTAN SUCCINATE","ENDO VENTURES LTD","Manufacturing (CMC)","Approval"
"06/02/2016","WARFARIN SODIUMANDA  #040301","SUPPL-32","WARFARIN SODIUM","TARO","Labeling","Approval"
"06/02/2016","FOSPHENYTOIN SODIUMANDA  #077989","SUPPL-3","FOSPHENYTOIN SODIUM","HIKMA","Labeling","Approval"
"06/02/2016","FOSPHENYTOIN SODIUMANDA  #077989","SUPPL-5","FOSPHENYTOIN SODIUM","HIKMA","Labeling","Approval"
"06/02/2016","FOSPHENYTOIN SODIUMANDA  #077989","SUPPL-6","FOSPHENYTOIN SODIUM","HIKMA","Labeling","Approval"
"06/02/2016","FOSPHENYTOIN SODIUMANDA  #077989","SUPPL-7","FOSPHENYTOIN SODIUM","HIKMA","Labeling","Approval"
"06/02/2016","CLOPIDOGREL BISULFATEANDA  #078004","SUPPL-1","CLOPIDOGREL BISULFATE","ACME LABS","Labeling","Approval"
"06/02/2016","MONTELUKAST SODIUMANDA  #200405","SUPPL-5","MONTELUKAST SODIUM","LANNETT CO INC","Labeling","Approval"
"06/02/2016","MONTELUKAST SODIUMANDA  #200405","SUPPL-6","MONTELUKAST SODIUM","LANNETT CO INC","Labeling","Approval"
"06/02/2016","MONTELUKAST SODIUMANDA  #201522","SUPPL-6","MONTELUKAST SODIUM","LANNETT CO INC","Labeling","Approval"
"06/02/2016","ENSKYCEANDA  #201887","SUPPL-4","DESOGESTREL; ETHINYL ESTRADIOL","LUPIN LTD","Labeling","Approval"
"06/02/2016","AUBAGIONDA   #202992","SUPPL-3","TERIFLUNOMIDE","SANOFI AVENTIS US","Labeling","Approval"
"06/02/2016","ICLUSIGNDA   #203469","SUPPL-21","PONATINIB HYDROCHLORIDE","TAKEDA PHARMS USA","Efficacy","Approval"
"06/02/2016","HYDROCODONE BITARTRATE AND IBUPROFENANDA  #204575","ORIG-1","HYDROCODONE BITARTRATE; IBUPROFEN","AUROLIFE PHARMA LLC","","Approval"
"06/02/2016","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #206470","ORIG-1","ACETAMINOPHEN; HYDROCODONE BITARTRATE","ACTAVIS LABS FL INC","","Approval"
"06/02/2016","LEVETIRACETAMANDA  #206838","ORIG-1","LEVETIRACETAM","JUBILANT GENERICS","","Approval"
"06/02/2016","LEVETIRACETAMANDA  #206838","SUPPL-1","LEVETIRACETAM","JUBILANT GENERICS","Labeling","Approval"
"06/03/2016","LOTENSIN HCTNDA   #020033","SUPPL-54","BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE","VALIDUS PHARMS","Manufacturing (CMC)","Approval"
"06/03/2016","SUSTIVANDA   #020972","SUPPL-50","EFAVIRENZ","BRISTOL MYERS SQUIBB","Manufacturing (CMC)","Approval"
"06/03/2016","NEUPRONDA   #021829","SUPPL-10","ROTIGOTINE","UCB INC","Manufacturing (CMC)","Approval"
"06/03/2016","BROMFED-DMANDA  #088811","SUPPL-18","BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","WOCKHARDT BIO AG","Labeling","Approval"
"06/03/2016","BROMFED-DMANDA  #088811","SUPPL-19","BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","WOCKHARDT BIO AG","Manufacturing (CMC)","Approval"
"06/03/2016","BROMFED-DMANDA  #088811","SUPPL-26","BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","WOCKHARDT BIO AG","Labeling","Approval"
"06/03/2016","ADVILNDA   #201803","SUPPL-7","IBUPROFEN SODIUM","GLAXOSMITHKLINE","Labeling","Approval"
"06/03/2016","LEVONORGESTRELANDA  #202508","SUPPL-4","LEVONORGESTREL","NOVEL LABS INC","Labeling","Approval"
"06/03/2016","KYPROLISNDA   #202714","SUPPL-12","CARFILZOMIB","ONYX THERAP","Labeling","Approval"
"06/03/2016","RYTARYNDA   #203312","SUPPL-4","CARBIDOPA; LEVODOPA","IMPAX LABS INC","Manufacturing (CMC)","Approval"
"06/03/2016","LERIBANEANDA  #203435","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","NOVAST LABS","","Approval"
"06/03/2016","LETROZOLEANDA  #203796","ORIG-1","LETROZOLE","HIKMA PHARMS","","Approval"
"06/03/2016","AMIODARONE HYDROCHLORIDEANDA  #204742","ORIG-1","AMIODARONE HYDROCHLORIDE","AUROBINDO PHARMA LTD","","Approval"
"06/03/2016","BRIVIACTNDA   #205836","SUPPL-1","BRIVARACETAM","UCB INC","Labeling","Approval"
"06/03/2016","BRIVIACTNDA   #205837","SUPPL-1","BRIVARACETAM","UCB INC","Labeling","Approval"
"06/03/2016","BRIVIACTNDA   #205838","SUPPL-1","BRIVARACETAM","UCB INC","Labeling","Approval"
"06/03/2016","BYVALSONNDA   #206302","ORIG-1","NEBIVOLOL HYDROCHLORIDE; VALSARTAN","ALLERGAN","Type 4 - New Combination","Approval"
"06/05/2016","SIVEXTRONDA   #205435","SUPPL-5","TEDIZOLID PHOSPHATE","CUBIST PHARMS LLC","Labeling","Approval"
"06/06/2016","DURAMORPH PFNDA   #018565","SUPPL-21","MORPHINE SULFATE","HIKMA","Manufacturing (CMC)","Approval"
"06/06/2016","INFUMORPHNDA   #018565","SUPPL-21","MORPHINE SULFATE","HIKMA","Manufacturing (CMC)","Approval"
"06/06/2016","IOSATNDA   #018664","SUPPL-17","POTASSIUM IODIDE","ANBEX","Manufacturing (CMC)","Approval"
"06/06/2016","CARAFATENDA   #019183","SUPPL-18","SUCRALFATE","ALLERGAN","Manufacturing (CMC)","Approval"
"06/06/2016","AMINOSYN II 10% W/ ELECTROLYTESNDA   #019437","SUPPL-38","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"06/06/2016","AMINOSYN II 3.5% MNDA   #019437","SUPPL-38","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"06/06/2016","AMINOSYN II 7% W/ ELECTROLYTESNDA   #019437","SUPPL-38","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"06/06/2016","AMINOSYN II 8.5% W/ ELECTROLYTESNDA   #019437","SUPPL-38","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"06/06/2016","AMINOSYN II 8.5% W/ELECTROLYTESNDA   #019437","SUPPL-38","AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM PHOSPHATE, DIBASIC","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"06/06/2016","LUPRON DEPOTNDA   #019732","SUPPL-42","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"06/06/2016","DIFLUCANNDA   #019949","SUPPL-63","FLUCONAZOLE","PFIZER","Manufacturing (CMC)","Approval"
"06/06/2016","OMNISCANNDA   #020123","SUPPL-44","GADODIAMIDE","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"06/06/2016","ACCURETICNDA   #020125","SUPPL-21","HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE","PFIZER PHARMS","Manufacturing (CMC)","Approval"
"06/06/2016","CYSTAGONNDA   #020392","SUPPL-14","CYSTEAMINE BITARTRATE","MYLAN","Manufacturing (CMC)","Approval"
"06/06/2016","LUPRON DEPOTNDA   #020517","SUPPL-38","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"06/06/2016","NAROPINNDA   #020533","SUPPL-32","ROPIVACAINE HYDROCHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"06/06/2016","MYCAMINENDA   #021506","SUPPL-17","MICAFUNGIN SODIUM","ASTELLAS","Manufacturing (CMC)","Approval"
"06/06/2016","DUTOPROLNDA   #021956","SUPPL-8","HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE","CONCORDIA","Manufacturing (CMC)","Approval"
"06/06/2016","ADREVIEWNDA   #022290","SUPPL-4","IOBENGUANE SULFATE I-123","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"06/06/2016","TYVASONDA   #022387","SUPPL-14","TREPROSTINIL","UNITED THERAP","Labeling","Approval"
"06/06/2016","LEVETIRACETAMANDA  #202095","ORIG-1","LEVETIRACETAM","LOTUS PHARM CO LTD","","Approval"
"06/06/2016","FARYDAKNDA   #205353","SUPPL-1","PANOBINOSTAT LACTATE","SECURA","Labeling","Approval"
"06/06/2016","EVZIONDA   #205787","SUPPL-3","NALOXONE HYDROCHLORIDE","KALEO INC","Manufacturing (CMC)","Approval"
"06/06/2016","DOFETILIDEANDA  #207058","ORIG-1","DOFETILIDE","MAYNE PHARMA INC","","Approval"
"06/07/2016","TRIDIONENDA   #005856","SUPPL-23","TRIMETHADIONE","ABBVIE","Manufacturing (CMC)","Approval"
"06/07/2016","LIORESALNDA   #020075","SUPPL-29","BACLOFEN","SAOL THERAPS RES LTD","Manufacturing (CMC)","Approval"
"06/07/2016","CHLORAPREP ONE-STEPNDA   #020832","SUPPL-37","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","BECTON DICKINSON CO","Manufacturing (CMC)","Approval"
"06/07/2016","CHLORAPREP ONE-STEP FREPPNDA   #020832","SUPPL-37","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","BECTON DICKINSON CO","Manufacturing (CMC)","Approval"
"06/07/2016","CHLORAPREP WITH TINTNDA   #020832","SUPPL-37","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","BECTON DICKINSON CO","Manufacturing (CMC)","Approval"
"06/07/2016","CHLORHEXIDINE GLUCONATENDA   #021669","SUPPL-21","CHLORHEXIDINE GLUCONATE","SAGE PRODS","Manufacturing (CMC)","Approval"
"06/07/2016","PIPERACILLIN AND TAZOBACTAMANDA  #065363","SUPPL-8","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","SANDOZ","Manufacturing (CMC)","Approval"
"06/07/2016","PIPERACILLIN AND TAZOBACTAMANDA  #065363","SUPPL-13","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","SANDOZ","Labeling","Approval"
"06/07/2016","CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINERANDA  #078024","SUPPL-10","CIPROFLOXACIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"06/07/2016","CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINERANDA  #078024","SUPPL-15","CIPROFLOXACIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"06/07/2016","CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINERANDA  #078024","SUPPL-17","CIPROFLOXACIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"06/07/2016","CIPROFLOXACINANDA  #078062","SUPPL-9","CIPROFLOXACIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"06/07/2016","CIPROFLOXACINANDA  #078062","SUPPL-10","CIPROFLOXACIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"06/07/2016","CIPROFLOXACINANDA  #078062","SUPPL-12","CIPROFLOXACIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"06/07/2016","ORENCIABLA   #125118","SUPPL-200","ABATACEPT","BRISTOL MYERS SQUIBB","","Approval"
"06/07/2016","STIVARGANDA   #203085","SUPPL-5","REGORAFENIB","BAYER HLTHCARE","Labeling","Approval"
"06/07/2016","VIZAMYLNDA   #203137","SUPPL-3","FLUTEMETAMOL F-18","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"06/07/2016","LUZUNDA   #204153","SUPPL-1","LULICONAZOLE","BAUSCH","Manufacturing (CMC)","Approval"
"06/07/2016","OXALIPLATINANDA  #204368","ORIG-1","OXALIPLATIN","QILU PHARM HAINAN","","Approval"
"06/07/2016","ENVARSUS XRNDA   #206406","SUPPL-2","TACROLIMUS","VELOXIS PHARMS INC","Manufacturing (CMC)","Approval"
"06/07/2016","LANSOPRAZOLENDA   #208025","ORIG-1","LANSOPRAZOLE","DEXCEL PHARMA","Type 5 - New Formulation or New Manufacturer","Approval"
"06/07/2016","VISTOGARDNDA   #208159","SUPPL-2","URIDINE TRIACETATE","WELLSTAT THERAP","Manufacturing (CMC)","Approval"
"06/08/2016","LIDEXNDA   #016909","SUPPL-53","FLUOCINONIDE","ALVOGEN","Manufacturing (CMC)","Approval"
"06/08/2016","DESONIDENDA   #017426","SUPPL-20","DESONIDE","PADAGIS US","Manufacturing (CMC)","Approval"
"06/08/2016","THALLOUS CHLORIDE TL 201NDA   #018110","SUPPL-16","THALLOUS CHLORIDE TL-201","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"06/08/2016","PEPCID ACNDA   #020325","SUPPL-30","FAMOTIDINE","J AND J CONSUMER INC","Labeling","Approval"
"06/08/2016","CEREZYMEBLA   #020367","SUPPL-98","IMIGLUCERASE","GENZYME","","Approval"
"06/08/2016","PEPCID COMPLETENDA   #020958","SUPPL-25","CALCIUM CARBONATE; FAMOTIDINE; MAGNESIUM HYDROXIDE","J AND J CONSUMER INC","Labeling","Approval"
"06/08/2016","DUODOTENDA   #021983","SUPPL-21","ATROPINE; PRALIDOXIME CHLORIDE","MERIDIAN MEDCL","Manufacturing (CMC)","Approval"
"06/08/2016","ESBRIETNDA   #022535","SUPPL-2","PIRFENIDONE","GENENTECH INC","Manufacturing (CMC)","Approval"
"06/08/2016","OMEPRAZOLE MAGNESIUMANDA  #078878","SUPPL-22","OMEPRAZOLE MAGNESIUM","DR REDDYS LABS LTD","Labeling","Approval"
"06/08/2016","HARVONINDA   #205834","SUPPL-10","LEDIPASVIR; SOFOSBUVIR","GILEAD SCIENCES INC","Labeling","Approval"
"06/08/2016","MEROPENEMANDA  #206141","ORIG-1","MEROPENEM","GLAND","","Approval"
"06/08/2016","KALYDECONDA   #207925","SUPPL-2","IVACAFTOR","VERTEX PHARMS INC","Manufacturing (CMC)","Approval"
"06/08/2016","GONITRONDA   #208424","ORIG-1","NITROGLYCERIN","POHL BOSKAMP","Type 3 - New Dosage Form","Approval"
"06/09/2016","HEPARIN SODIUMNDA   #017029","SUPPL-139","HEPARIN SODIUM","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"06/09/2016","HEPARIN SODIUM IN PLASTIC CONTAINERNDA   #017029","SUPPL-139","HEPARIN SODIUM","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"06/09/2016","HEPARIN SODIUM PRESERVATIVE FREENDA   #017029","SUPPL-139","HEPARIN SODIUM","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"06/09/2016","TECHNETIUM TC 99M ALBUMIN AGGREGATED KITBLA   #017881","SUPPL-25","TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT","DRAXIMAGE","","Approval"
"06/09/2016","CARDURANDA   #019668","SUPPL-28","DOXAZOSIN MESYLATE","UPJOHN","Labeling","Approval"
"06/09/2016","ELIDELNDA   #021302","SUPPL-23","PIMECROLIMUS","BAUSCH","Manufacturing (CMC)","Approval"
"06/09/2016","COMBIVENT RESPIMATNDA   #021747","SUPPL-13","ALBUTEROL SULFATE; IPRATROPIUM BROMIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/09/2016","SPIRIVA RESPIMATNDA   #021936","SUPPL-5","TIOTROPIUM BROMIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/09/2016","LOSARTAN POTASSIUMANDA  #076958","SUPPL-14","LOSARTAN POTASSIUM","TEVA","Labeling","Approval"
"06/09/2016","LOSARTAN POTASSIUMANDA  #078232","SUPPL-25","LOSARTAN POTASSIUM","LUPIN LTD","Labeling","Approval"
"06/09/2016","RANITIDINE HYDROCHLORIDEANDA  #079076","ORIG-1","RANITIDINE HYDROCHLORIDE","MYLAN LABS LTD","","Approval"
"06/09/2016","LOSARTAN POTASSIUMANDA  #091541","SUPPL-6","LOSARTAN POTASSIUM","MICRO LABS","Labeling","Approval"
"06/09/2016","KABIVEN IN PLASTIC CONTAINERNDA   #200656","SUPPL-3","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM GLYCEROPHOSPHATE; SOYBEAN OIL","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"06/09/2016","PERIKABIVEN IN PLASTIC CONTAINERNDA   #200656","SUPPL-3","AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM GLYCEROPHOSPHATE; SOYBEAN OIL","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"06/09/2016","LOSARTAN POTASSIUMANDA  #202230","SUPPL-6","LOSARTAN POTASSIUM","MACLEODS PHARMS LTD","Labeling","Approval"
"06/09/2016","INDOMETHACINANDA  #202706","SUPPL-1","INDOMETHACIN","JUBILANT GENERICS","Labeling","Approval"
"06/09/2016","STRIVERDI RESPIMATNDA   #203108","SUPPL-3","OLODATEROL HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/09/2016","MEROPENEMANDA  #204139","ORIG-1","MEROPENEM","ACS DOBFAR SPA","","Approval"
"06/09/2016","SIMBRINZANDA   #204251","SUPPL-7","BRIMONIDINE TARTRATE; BRINZOLAMIDE","ALCON LABS INC","Manufacturing (CMC)","Approval"
"06/09/2016","TIVICAYNDA   #204790","SUPPL-8","DOLUTEGRAVIR SODIUM","VIIV HLTHCARE","Efficacy","Approval"
"06/09/2016","FOSAPREPITANT DIMEGLUMINEANDA  #206197","ORIG-1","FOSAPREPITANT DIMEGLUMINE","FRESENIUS KABI USA","","Approval"
"06/09/2016","TRANEXAMIC ACIDANDA  #206634","ORIG-1","TRANEXAMIC ACID","AKORN","","Approval"
"06/09/2016","STIOLTO RESPIMATNDA   #206756","SUPPL-6","OLODATEROL HYDROCHLORIDE; TIOTROPIUM BROMIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"06/09/2016","DICLOFENAC SODIUMANDA  #208198","ORIG-1","DICLOFENAC SODIUM","AMNEAL PHARMS","","Tentative Approval"
"06/10/2016","DEPO-PROVERANDA   #012541","SUPPL-84","MEDROXYPROGESTERONE ACETATE","PFIZER","Labeling","Approval"
"06/10/2016","XENON XE 133NDA   #017284","SUPPL-13","XENON XE-133","LANTHEUS MEDCL","Manufacturing (CMC)","Approval"
"06/10/2016","SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #019465","SUPPL-54","SODIUM CHLORIDE","HOSPIRA","Labeling","Approval"
"06/10/2016","DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019466","SUPPL-57","DEXTROSE","HOSPIRA","Labeling","Approval"
"06/10/2016","DEXTROSE 5% IN PLASTIC CONTAINERNDA   #019479","SUPPL-49","DEXTROSE","HOSPIRA","Labeling","Approval"
"06/10/2016","SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #019480","SUPPL-45","SODIUM CHLORIDE","HOSPIRA","Labeling","Approval"
"06/10/2016","SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #019759","SUPPL-46","SODIUM CHLORIDE","HOSPIRA","Labeling","Approval"
"06/10/2016","BENICARNDA   #021286","SUPPL-34","OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Manufacturing (CMC)","Approval"
"06/10/2016","NITROMISTNDA   #021780","SUPPL-7","NITROGLYCERIN","EVUS","Labeling","Approval"
"06/10/2016","CHILDREN'S ALLEGRA ALLERGYNDA   #021909","SUPPL-10","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Labeling","Approval"
"06/10/2016","CHILDREN'S ALLEGRA HIVESNDA   #021909","SUPPL-10","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Labeling","Approval"
"06/10/2016","SYMBICORTNDA   #021929","SUPPL-40","BUDESONIDE; FORMOTEROL FUMARATE DIHYDRATE","ASTRAZENECA","Manufacturing (CMC)","Approval"
"06/10/2016","BYDUREONNDA   #022200","SUPPL-24","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Manufacturing (CMC)","Approval"
"06/10/2016","BYDUREON PENNDA   #022200","SUPPL-24","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Manufacturing (CMC)","Approval"
"06/10/2016","VIMPATNDA   #022254","SUPPL-26","LACOSAMIDE","UCB INC","Manufacturing (CMC)","Approval"
"06/10/2016","SPRIXNDA   #022382","SUPPL-15","KETOROLAC TROMETHAMINE","ZYLA","Manufacturing (CMC)","Approval"
"06/10/2016","EXPARELNDA   #022496","SUPPL-20","BUPIVACAINE","PACIRA PHARMS INC","Manufacturing (CMC)","Approval"
"06/10/2016","ZOSYNNDA   #050684","SUPPL-84","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","WYETH PHARMS","Labeling","Approval"
"06/10/2016","ZOSYNNDA   #050684","SUPPL-86","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","WYETH PHARMS","Labeling","Approval"
"06/10/2016","ZOSYN IN PLASTIC CONTAINERNDA   #050750","SUPPL-34","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","WYETH PHARMS","Labeling","Approval"
"06/10/2016","ZOSYN IN PLASTIC CONTAINERNDA   #050750","SUPPL-35","PIPERACILLIN SODIUM; TAZOBACTAM SODIUM","WYETH PHARMS","Labeling","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #077424","SUPPL-10","LOSARTAN POTASSIUM","SANDOZ","Labeling","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #077459","SUPPL-10","LOSARTAN POTASSIUM","HIKMA","Labeling","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #090083","SUPPL-13","LOSARTAN POTASSIUM","AUROBINDO PHARMA","Labeling","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #090428","SUPPL-9","LOSARTAN POTASSIUM","ALEMBIC PHARMS LTD","Labeling","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #090790","SUPPL-9","LOSARTAN POTASSIUM","APOTEX CORP","Labeling","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #201170","SUPPL-6","LOSARTAN POTASSIUM","JUBILANT CADISTA","Labeling","Approval"
"06/10/2016","DASATINIBANDA  #202103","ORIG-1","DASATINIB","APOTEX INC","","Approval"
"06/10/2016","LOSARTAN POTASSIUMANDA  #203835","SUPPL-1","LOSARTAN POTASSIUM","HETERO LABS LTD V","Labeling","Approval"
"06/10/2016","NEOMYCIN SULFATEANDA  #204435","ORIG-1","NEOMYCIN SULFATE","LANNETT CO INC","","Approval"
"06/10/2016","PAROXETINE HYDROCHLORIDEANDA  #204744","ORIG-1","PAROXETINE HYDROCHLORIDE","LANNETT CO INC","","Approval"
"06/10/2016","HEPARIN SODIUMANDA  #206552","ORIG-1","HEPARIN SODIUM","FRESENIUS KABI USA","","Approval"
"06/13/2016","KLONOPINNDA   #017533","SUPPL-56","CLONAZEPAM","ROCHE","Manufacturing (CMC)","Approval"
"06/13/2016","PARLODELNDA   #017962","SUPPL-74","BROMOCRIPTINE MESYLATE","VALIDUS PHARMS","Manufacturing (CMC)","Approval"
"06/13/2016","TRIMETHOPRIMNDA   #018679","SUPPL-44","TRIMETHOPRIM","MAYNE PHARMA","Labeling","Approval"
"06/13/2016","VENOFERNDA   #021135","SUPPL-29","FERRIC OXYHYDROXIDE","AM REGENT","Manufacturing (CMC)","Approval"
"06/13/2016","ORFADINNDA   #021232","SUPPL-17","NITISINONE","SWEDISH ORPHAN","Manufacturing (CMC)","Approval"
"06/13/2016","KUVANNDA   #022181","SUPPL-14","SAPROPTERIN DIHYDROCHLORIDE","BIOMARIN PHARM","Labeling","Approval"
"06/13/2016","JALYNNDA   #022460","SUPPL-9","DUTASTERIDE; TAMSULOSIN HYDROCHLORIDE","WOODWARD","Manufacturing (CMC)","Approval"
"06/13/2016","SUPRAXANDA  #065129","SUPPL-27","CEFIXIME","LUPIN PHARMS","Labeling","Approval"
"06/13/2016","ELITEKBLA   #103946","SUPPL-5097","RASBURICASE","SANOFI SYNTHELABO","","Approval"
