"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"09/02/2016","LAMOTRIGINEANDA  #090607","SUPPL-8","LAMOTRIGINE","ALEMBIC PHARMS LTD","Labeling","Approval"
"09/02/2016","LAMOTRIGINEANDA  #090607","SUPPL-9","LAMOTRIGINE","ALEMBIC PHARMS LTD","Labeling","Approval"
"09/02/2016","LAMOTRIGINEANDA  #090607","SUPPL-10","LAMOTRIGINE","ALEMBIC PHARMS LTD","Labeling","Approval"
"09/02/2016","LAMOTRIGINEANDA  #090607","SUPPL-11","LAMOTRIGINE","ALEMBIC PHARMS LTD","Labeling","Approval"
"09/02/2016","METHAMPHETAMINE HYDROCHLORIDEANDA  #091189","SUPPL-1","METHAMPHETAMINE HYDROCHLORIDE","MAYNE PHARMA INC","Labeling","Approval"
"09/02/2016","METHAMPHETAMINE HYDROCHLORIDEANDA  #091189","SUPPL-2","METHAMPHETAMINE HYDROCHLORIDE","MAYNE PHARMA INC","Labeling","Approval"
"09/02/2016","METHAMPHETAMINE HYDROCHLORIDEANDA  #091189","SUPPL-3","METHAMPHETAMINE HYDROCHLORIDE","MAYNE PHARMA INC","Labeling","Approval"
"09/02/2016","TELMISARTAN AND AMLODIPINEANDA  #201586","SUPPL-2","AMLODIPINE BESYLATE; TELMISARTAN","LUPIN LTD","Labeling","Approval"
"09/02/2016","TELMISARTAN AND AMLODIPINEANDA  #201586","SUPPL-3","AMLODIPINE BESYLATE; TELMISARTAN","LUPIN LTD","Labeling","Approval"
"09/02/2016","LEVONORGESTRELANDA  #202684","ORIG-1","LEVONORGESTREL","LOTUS PHARM CO LTD","","Approval"
"09/02/2016","LEVONORGESTRELANDA  #202740","ORIG-1","LEVONORGESTREL","MYLAN LABS LTD","","Approval"
"09/02/2016","DICLOFENAC SODIUMANDA  #206116","ORIG-1","DICLOFENAC SODIUM","AMNEAL PHARMS","","Approval"
"09/02/2016","NETSPOTNDA   #208547","SUPPL-2","GALLIUM DOTATATE GA-68","AAA USA INC","Labeling","Approval"
"09/06/2016","GENOTROPINBLA   #020280","SUPPL-79","SOMATROPIN","PHARMACIA","","Approval"
"09/06/2016","GENOTROPIN PRESERVATIVE FREEBLA   #020280","SUPPL-79","SOMATROPIN","PHARMACIA","","Approval"
"09/06/2016","SAVELLANDA   #022256","SUPPL-21","MILNACIPRAN HYDROCHLORIDE","ALLERGAN","Labeling","Approval"
"09/06/2016","VIIBRYDNDA   #022567","SUPPL-19","VILAZODONE HYDROCHLORIDE","ALLERGAN","Labeling","Approval"
"09/06/2016","ROSUVASTATIN CALCIUMANDA  #079167","SUPPL-4","ROSUVASTATIN CALCIUM","WATSON LABS INC","Labeling","Approval"
"09/06/2016","SUMATRIPTAN SUCCINATEANDA  #090495","SUPPL-7","SUMATRIPTAN SUCCINATE","DR REDDYS","Labeling","Approval"
"09/06/2016","SUMATRIPTAN SUCCINATEANDA  #090495","SUPPL-9","SUMATRIPTAN SUCCINATE","DR REDDYS","Labeling","Approval"
"09/06/2016","LEVETIRACETAMANDA  #090843","SUPPL-5","LEVETIRACETAM","ACCORD HLTHCARE","Manufacturing (CMC)","Approval"
"09/06/2016","XARELTONDA   #202439","SUPPL-19","RIVAROXABAN","JANSSEN PHARMS","Labeling","Approval"
"09/06/2016","PHENYLEPHRINE HYDROCHLORIDENDA   #203826","SUPPL-2","PHENYLEPHRINE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"09/06/2016","KHEDEZLANDA   #204683","SUPPL-3","DESVENLAFAXINE","OSMOTICA PHARM CORP","Labeling","Approval"
"09/06/2016","ORKAMBINDA   #206038","SUPPL-6","IVACAFTOR; LUMACAFTOR","VERTEX PHARMS INC","Labeling","Approval"
"09/06/2016","ZERBAXANDA   #206829","SUPPL-2","CEFTOLOZANE SULFATE; TAZOBACTAM SODIUM","CUBIST PHARMS LLC","Labeling","Approval"
"09/07/2016","SULFATRIMNDA   #018615","SUPPL-76","SULFAMETHOXAZOLE; TRIMETHOPRIM","PHARM ASSOC","Manufacturing (CMC)","Approval"
"09/07/2016","SULFATRIM PEDIATRICNDA   #018615","SUPPL-76","SULFAMETHOXAZOLE; TRIMETHOPRIM","PHARM ASSOC","Manufacturing (CMC)","Approval"
"09/07/2016","AGGRASTATNDA   #020913","SUPPL-22","TIROFIBAN HYDROCHLORIDE","MEDICURE","Manufacturing (CMC)","Approval"
"09/07/2016","PROMETHEGANANDA  #087165","SUPPL-24","PROMETHAZINE HYDROCHLORIDE","COSETTE","Labeling","Approval"
"09/07/2016","FENOFIBRIC ACIDANDA  #200264","ORIG-1","CHOLINE FENOFIBRATE","IMPAX LABS INC","","Approval"
"09/07/2016","ICLUSIGNDA   #203469","SUPPL-24","PONATINIB HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"09/07/2016","IBUPROFENANDA  #203599","ORIG-1","IBUPROFEN","SOFGEN PHARMS","","Approval"
"09/07/2016","ZYKADIANDA   #205755","SUPPL-6","CERITINIB","NOVARTIS","Labeling","Approval"
"09/07/2016","VORICONAZOLEANDA  #207049","ORIG-1","VORICONAZOLE","AKORN","","Approval"
"09/07/2016","GENVOYANDA   #207561","SUPPL-1","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","GILEAD SCIENCES INC","Efficacy","Approval"
"09/08/2016","CORTEFNDA   #008697","SUPPL-32","HYDROCORTISONE","PHARMACIA AND UPJOHN","Labeling","Approval"
"09/08/2016","CORTEFNDA   #008697","SUPPL-33","HYDROCORTISONE","PHARMACIA AND UPJOHN","Labeling","Approval"
"09/08/2016","COUMADINNDA   #009218","SUPPL-116","WARFARIN SODIUM","BRISTOL MYERS SQUIBB","Labeling","Approval"
"09/08/2016","SOLU-CORTEFNDA   #009866","SUPPL-98","HYDROCORTISONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"09/08/2016","SOLU-CORTEFNDA   #009866","SUPPL-105","HYDROCORTISONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"09/08/2016","DEPO-MEDROLNDA   #011757","SUPPL-104","METHYLPREDNISOLONE ACETATE","PFIZER","Labeling","Approval"
"09/08/2016","SOLU-MEDROLNDA   #011856","SUPPL-124","METHYLPREDNISOLONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"09/08/2016","SOLU-MEDROLNDA   #011856","SUPPL-126","METHYLPREDNISOLONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"09/08/2016","ZYMAXIDNDA   #022548","SUPPL-2","GATIFLOXACIN","ALLERGAN","Labeling","Approval"
"09/08/2016","NAPROXEN SODIUMANDA  #075416","SUPPL-16","NAPROXEN SODIUM","ACTAVIS LABS FL INC","Labeling","Approval"
"09/08/2016","LISINOPRILANDA  #075743","SUPPL-30","LISINOPRIL","PRINSTON INC","Labeling","Approval"
"09/08/2016","LISINOPRILANDA  #075999","SUPPL-12","LISINOPRIL","PHARMGEN","Labeling","Approval"
"09/08/2016","LISINOPRILANDA  #075999","SUPPL-13","LISINOPRIL","PHARMGEN","Labeling","Approval"
"09/08/2016","LISINOPRILANDA  #076071","SUPPL-32","LISINOPRIL","MYLAN","Labeling","Approval"
"09/08/2016","MELOXICAMANDA  #077923","SUPPL-7","MELOXICAM","MYLAN","Labeling","Approval"
"09/08/2016","MELOXICAMANDA  #077923","SUPPL-9","MELOXICAM","MYLAN","Labeling","Approval"
"09/08/2016","MELOXICAMANDA  #077923","SUPPL-10","MELOXICAM","MYLAN","Labeling","Approval"
"09/08/2016","RAVICTINDA   #203284","SUPPL-4","GLYCEROL PHENYLBUTYRATE","HORIZON THERAP","Efficacy","Approval"
"09/08/2016","PROAIR DIGIHALERNDA   #205636","SUPPL-6","ALBUTEROL SULFATE","TEVA BRANDED PHARM","Labeling","Approval"
"09/08/2016","PROAIR RESPICLICKNDA   #205636","SUPPL-6","ALBUTEROL SULFATE","TEVA BRANDED PHARM","Labeling","Approval"
"09/08/2016","NAFTIFINE HYDROCHLORIDEANDA  #205975","ORIG-1","NAFTIFINE HYDROCHLORIDE","TARO PHARMS","","Approval"
"09/09/2016","REQUIPNDA   #020658","SUPPL-33","ROPINIROLE HYDROCHLORIDE","GLAXOSMITHKLINE LLC","Labeling","Approval"
"09/09/2016","NOXAFILNDA   #022003","SUPPL-21","POSACONAZOLE","SCHERING","Labeling","Approval"
"09/09/2016","ALLOPURINOL SODIUMANDA  #076870","SUPPL-9","ALLOPURINOL SODIUM","HIKMA","Manufacturing (CMC)","Approval"
"09/09/2016","KRYSTEXXABLA   #125293","SUPPL-89","PEGLOTICASE","HORIZON PHARMA","","Approval"
"09/09/2016","DOXERCALCIFEROLANDA  #201518","ORIG-1","DOXERCALCIFEROL","RISING","","Approval"
"09/09/2016","VOLNEAANDA  #202689","ORIG-1","DESOGESTREL; ETHINYL ESTRADIOL","XIROMED","","Approval"
"09/09/2016","FLUOCINOLONE ACETONIDEANDA  #202705","ORIG-1","FLUOCINOLONE ACETONIDE","AKORN","","Approval"
"09/09/2016","DESVENLAFAXINENDA   #204150","SUPPL-4","DESVENLAFAXINE","ALEMBIC PHARMS LTD","Labeling","Approval"
"09/09/2016","NOXAFILNDA   #205053","SUPPL-5","POSACONAZOLE","MERCK SHARP DOHME","Labeling","Approval"
"09/09/2016","NOXAFILNDA   #205596","SUPPL-4","POSACONAZOLE","MERCK SHARP DOHME","Labeling","Approval"
"09/09/2016","LIDOCAINEANDA  #206498","ORIG-1","LIDOCAINE","GLENMARK PHARMS LTD","","Approval"
"09/09/2016","PIROXICAMANDA  #207938","ORIG-1","PIROXICAM","FLAMINGO PHARMS","","Approval"
"09/12/2016","JEVTANA KITNDA   #201023","SUPPL-17","CABAZITAXEL","SANOFI AVENTIS US","Labeling","Approval"
"09/12/2016","LOMAIRAANDA  #203495","ORIG-1","PHENTERMINE HYDROCHLORIDE","AVANTHI INC","","Approval"
"09/12/2016","ADRENALINNDA   #204200","SUPPL-4","EPINEPHRINE","PAR STERILE PRODUCTS","Manufacturing (CMC)","Approval"
"09/12/2016","ARIPIPRAZOLEANDA  #206174","ORIG-1","ARIPIPRAZOLE","AJANTA PHARMA LTD","","Approval"
"09/13/2016","DITROPAN XLNDA   #020897","SUPPL-35","OXYBUTYNIN CHLORIDE","JANSSEN PHARMS","Labeling","Approval"
"09/13/2016","LISINOPRILANDA  #077622","SUPPL-24","LISINOPRIL","AUROBINDO","Labeling","Approval"
"09/13/2016","TANZEUMBLA   #125431","SUPPL-18","ALBIGLUTIDE","GLAXOSMITHKLINE LLC","","Approval"
"09/13/2016","OPDIVOBLA   #125554","SUPPL-17","NIVOLUMAB","BRISTOL MYERS SQUIBB","","Approval"
"09/13/2016","OPDIVOBLA   #125554","SUPPL-18","NIVOLUMAB","BRISTOL MYERS SQUIBB","","Approval"
"09/13/2016","CELECOXIBANDA  #200562","SUPPL-2","CELECOXIB","WATSON LABS INC","Labeling","Approval"
"09/13/2016","LEVONORGESTRELANDA  #202380","SUPPL-1","LEVONORGESTREL","NAARI PTE LTD","Labeling","Approval"
"09/13/2016","LISINOPRILANDA  #202554","SUPPL-6","LISINOPRIL","ACCORD HLTHCARE","Labeling","Approval"
"09/13/2016","PICATONDA   #202833","SUPPL-7","INGENOL MEBUTATE","LEO LABS","Labeling","Approval"
"09/13/2016","CELECOXIBANDA  #207446","SUPPL-2","CELECOXIB","CIPLA","Labeling","Approval"
"09/13/2016","DICLOFENAC SODIUMANDA  #208301","ORIG-1","DICLOFENAC SODIUM","GLENMARK PHARMS LTD","","Approval"
"09/14/2016","CIPRONDA   #019537","SUPPL-85","CIPROFLOXACIN HYDROCHLORIDE","BAYER HLTHCARE","Labeling","Approval"
"09/14/2016","CIPRONDA   #020780","SUPPL-42","CIPROFLOXACIN","BAYER HLTHCARE","Labeling","Approval"
"09/14/2016","FLUOXETINE HYDROCHLORIDEANDA  #075755","SUPPL-22","FLUOXETINE HYDROCHLORIDE","MYLAN","Labeling","Approval"
"09/14/2016","BIVALIRUDINANDA  #091206","ORIG-1","BIVALIRUDIN","PLIVA HRVATSKA DOO","","Tentative Approval"
"09/14/2016","YOSPRALANDA   #205103","ORIG-1","ASPIRIN; OMEPRAZOLE","GENUS LIFESCIENCES","Type 4 - New Combination","Approval"
"09/14/2016","CELECOXIBANDA  #206827","SUPPL-2","CELECOXIB","AUROBINDO PHARMA LTD","Labeling","Approval"
"09/15/2016","INVIRASENDA   #020628","SUPPL-45","SAQUINAVIR MESYLATE","HOFFMANN LA ROCHE","Labeling","Approval"
"09/15/2016","NORVIRNDA   #020659","SUPPL-65","RITONAVIR","ABBVIE","Labeling","Approval"
"09/15/2016","CRIXIVANNDA   #020685","SUPPL-78","INDINAVIR SULFATE","MERCK SHARP DOHME","Labeling","Approval"
"09/15/2016","VIRACEPTNDA   #020778","SUPPL-41","NELFINAVIR MESYLATE","AGOURON PHARMS","Labeling","Approval"
"09/15/2016","VIRACEPTNDA   #020779","SUPPL-62","NELFINAVIR MESYLATE","AGOURON PHARMS","Labeling","Approval"
"09/15/2016","NORVIRNDA   #020945","SUPPL-43","RITONAVIR","ABBVIE","Labeling","Approval"
"09/15/2016","KALETRANDA   #021226","SUPPL-44","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"09/15/2016","KALETRANDA   #021251","SUPPL-53","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"09/15/2016","VIRACEPTNDA   #021503","SUPPL-24","NELFINAVIR MESYLATE","AGOURON PHARMS","Labeling","Approval"
"09/15/2016","LEXIVANDA   #021548","SUPPL-39","FOSAMPRENAVIR CALCIUM","VIIV HLTHCARE","Labeling","Approval"
"09/15/2016","REYATAZNDA   #021567","SUPPL-39","ATAZANAVIR SULFATE","BRISTOL MYERS SQUIBB","Labeling","Approval"
"09/15/2016","INVIRASENDA   #021785","SUPPL-21","SAQUINAVIR MESYLATE","HOFFMANN-LA ROCHE","Labeling","Approval"
"09/15/2016","APTIVUSNDA   #021814","SUPPL-16","TIPRANAVIR","BOEHRINGER INGELHEIM","Labeling","Approval"
"09/15/2016","KALETRANDA   #021906","SUPPL-47","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"09/15/2016","PREZISTANDA   #021976","SUPPL-44","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"09/15/2016","LEXIVANDA   #022116","SUPPL-23","FOSAMPRENAVIR CALCIUM","VIIV HLTHCARE","Labeling","Approval"
"09/15/2016","APTIVUSNDA   #022292","SUPPL-9","TIPRANAVIR","BOEHRINGER INGELHEIM","Labeling","Approval"
"09/15/2016","NORVIRNDA   #022417","SUPPL-17","RITONAVIR","ABBVIE","Labeling","Approval"
"09/15/2016","LISINOPRILANDA  #076063","SUPPL-60","LISINOPRIL","HIKMA INTL PHARMS","Labeling","Approval"
"09/15/2016","LISINOPRILANDA  #076063","SUPPL-61","LISINOPRIL","HIKMA INTL PHARMS","Labeling","Approval"
"09/15/2016","LISINOPRILANDA  #076063","SUPPL-63","LISINOPRIL","HIKMA INTL PHARMS","Labeling","Approval"
"09/15/2016","LISINOPRILANDA  #076063","SUPPL-64","LISINOPRIL","HIKMA INTL PHARMS","Labeling","Approval"
"09/15/2016","PREZISTANDA   #202895","SUPPL-19","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"09/15/2016","STRIBILDNDA   #203100","SUPPL-24","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Labeling","Approval"
"09/15/2016","DUOPANDA   #203952","SUPPL-4","CARBIDOPA; LEVODOPA","ABBVIE INC","Labeling","Approval"
"09/15/2016","QUINAPRIL HYDROCHLORIDEANDA  #205823","ORIG-1","QUINAPRIL HYDROCHLORIDE","PRINSTON INC","","Approval"
"09/15/2016","SAVAYSANDA   #206316","SUPPL-4","EDOXABAN TOSYLATE","DAIICHI SANKYO INC","Labeling","Approval"
"09/15/2016","REYATAZNDA   #206352","SUPPL-4","ATAZANAVIR SULFATE","BRISTOL MYERS SQUIBB","Labeling","Approval"
"09/15/2016","METHYLPHENIDATE HYDROCHLORIDEANDA  #206840","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","ALVOGEN","","Approval"
"09/15/2016","GENVOYANDA   #207561","SUPPL-7","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE","GILEAD SCIENCES INC","Labeling","Approval"
"09/15/2016","CELECOXIBANDA  #207677","SUPPL-1","CELECOXIB","TORRENT","Labeling","Approval"
"09/15/2016","ESZOPICLONEANDA  #208451","ORIG-1","ESZOPICLONE","AUROBINDO PHARMA LTD","","Approval"
"09/16/2016","FAMVIRNDA   #020363","SUPPL-47","FAMCICLOVIR","NOVARTIS","Labeling","Approval"
"09/16/2016","PLAVIXNDA   #020839","SUPPL-62","CLOPIDOGREL BISULFATE","SANOFI AVENTIS US","Labeling","Approval"
"09/16/2016","PLAVIXNDA   #020839","SUPPL-64","CLOPIDOGREL BISULFATE","SANOFI AVENTIS US","Labeling","Approval"
"09/16/2016","OPTISONNDA   #020899","SUPPL-18","ALBUMIN HUMAN","GE HEALTHCARE","Labeling","Approval"
"09/16/2016","OPTISONNDA   #020899","SUPPL-19","ALBUMIN HUMAN","GE HEALTHCARE","Labeling","Approval"
"09/16/2016","AVAGENDA   #021184","SUPPL-8","TAZAROTENE","ALLERGAN","Labeling","Approval"
"09/16/2016","TAZORACNDA   #021184","SUPPL-8","TAZAROTENE","ALLERGAN","Labeling","Approval"
"09/16/2016","LISINOPRILANDA  #075944","SUPPL-28","LISINOPRIL","SUN PHARM INDS LTD","Labeling","Approval"
"09/16/2016","CELECOXIBANDA  #076898","SUPPL-3","CELECOXIB","TEVA","Labeling","Approval"
"09/16/2016","CELECOXIBANDA  #078857","SUPPL-3","CELECOXIB","MYLAN","Labeling","Approval"
"09/16/2016","CELECOXIBANDA  #202240","SUPPL-1","CELECOXIB","LUPIN LTD","Labeling","Approval"
"09/16/2016","VALSARTANANDA  #202696","ORIG-1","VALSARTAN","MACLEODS PHARMS LTD","","Approval"
"09/16/2016","LEVETIRACETAMANDA  #203308","ORIG-1","LEVETIRACETAM","MYLAN LABS LTD","","Approval"
"09/16/2016","CELECOXIBANDA  #204197","SUPPL-1","CELECOXIB","APOTEX INC","Labeling","Approval"
"09/16/2016","CELECOXIBANDA  #204197","SUPPL-2","CELECOXIB","APOTEX INC","Labeling","Approval"
"09/16/2016","CELECOXIBANDA  #204519","SUPPL-2","CELECOXIB","ALEMBIC PHARMS LTD","Labeling","Approval"
"09/16/2016","CELECOXIBANDA  #204590","SUPPL-3","CELECOXIB","MACLEODS PHARMS LTD","Labeling","Approval"
"09/16/2016","AMLODIPINE BESYLATE AND VALSARTANANDA  #205137","ORIG-1","AMLODIPINE BESYLATE; VALSARTAN","INVAGEN PHARMS","","Approval"
"09/16/2016","SIVEXTRONDA   #205435","SUPPL-6","TEDIZOLID PHOSPHATE","CUBIST PHARMS LLC","Labeling","Approval"
"09/16/2016","KYLEENANDA   #208224","ORIG-1","LEVONORGESTREL","BAYER HLTHCARE","Type 5 - New Formulation or New Manufacturer","Approval"
"09/19/2016","FUROSEMIDENDA   #018902","SUPPL-28","FUROSEMIDE","FRESENIUS KABI USA","Labeling","Approval"
"09/19/2016","AVANDIANDA   #021071","SUPPL-51","ROSIGLITAZONE MALEATE","WOODWARD","Labeling","Approval"
"09/19/2016","HALOPERIDOL DECANOATEANDA  #075440","SUPPL-36","HALOPERIDOL DECANOATE","MYLAN LABS LTD","Labeling","Approval"
"09/19/2016","HALOPERIDOL DECANOATEANDA  #075440","SUPPL-39","HALOPERIDOL DECANOATE","MYLAN LABS LTD","Labeling","Approval"
"09/19/2016","LAMOTRIGINEANDA  #078956","SUPPL-17","LAMOTRIGINE","AUROBINDO PHARMA","Labeling","Approval"
"09/19/2016","LAMOTRIGINEANDA  #078956","SUPPL-19","LAMOTRIGINE","AUROBINDO PHARMA","Labeling","Approval"
"09/19/2016","LAMOTRIGINEANDA  #078956","SUPPL-20","LAMOTRIGINE","AUROBINDO PHARMA","Labeling","Approval"
"09/19/2016","XIAFLEXBLA   #125338","SUPPL-102","COLLAGENASE CLOSTRIDIUM HISTOLYTICUM","AUXILIUM PHARMS","","Approval"
"09/19/2016","SPIRONOLACTONEANDA  #203512","ORIG-1","SPIRONOLACTONE","ACCORD HLTHCARE","","Approval"
"09/19/2016","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #205022","ORIG-1","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","LANNETT CO INC","","Approval"
"09/19/2016","EXONDYS 51NDA   #206488","ORIG-1","ETEPLIRSEN","SAREPTA THERAPS INC","Type 1 - New Molecular Entity","Approval"
"09/19/2016","DEXMEDETOMIDINE HYDROCHLORIDENDA   #206628","SUPPL-2","DEXMEDETOMIDINE HYDROCHLORIDE","HQ SPCLT PHARMA","Efficacy","Approval"
"09/19/2016","DARIFENACIN HYDROBROMIDEANDA  #206743","ORIG-1","DARIFENACIN HYDROBROMIDE","AUROBINDO PHARMA LTD","","Approval"
"09/19/2016","DOLUTEGRAVIR SODIUMANDA  #208355","ORIG-1","DOLUTEGRAVIR SODIUM","AUROBINDO PHARMA LTD","","Tentative Approval"
"09/20/2016","VICTOZANDA   #022341","SUPPL-26","LIRAGLUTIDE RECOMBINANT","NOVO NORDISK INC","REMS","Approval"
"09/20/2016","LAMOTRIGINEANDA  #076420","SUPPL-16","LAMOTRIGINE","TEVA","Labeling","Approval"
"09/20/2016","LAMOTRIGINEANDA  #076420","SUPPL-17","LAMOTRIGINE","TEVA","Labeling","Approval"
"09/20/2016","LAMOTRIGINEANDA  #076420","SUPPL-18","LAMOTRIGINE","TEVA","Labeling","Approval"
"09/20/2016","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #077369","SUPPL-9","HYDROCHLOROTHIAZIDE; IRBESARTAN","TEVA","Labeling","Approval"
"09/20/2016","LAMOTRIGINEANDA  #077783","SUPPL-3","LAMOTRIGINE","CIPLA","Labeling","Approval"
"09/20/2016","LAMOTRIGINEANDA  #077783","SUPPL-6","LAMOTRIGINE","CIPLA","Labeling","Approval"
"09/20/2016","LAMOTRIGINEANDA  #077783","SUPPL-7","LAMOTRIGINE","CIPLA","Labeling","Approval"
"09/20/2016","LAMOTRIGINEANDA  #077783","SUPPL-9","LAMOTRIGINE","CIPLA","Labeling","Approval"
"09/20/2016","BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDEANDA  #203375","ORIG-1","BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","ACELLA","","Approval"
"09/20/2016","INVOKAMET XRNDA   #205879","ORIG-1","CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE","JANSSEN PHARMS","Type 4 - New Combination","Approval"
"09/20/2016","EPANEDNDA   #208686","ORIG-1","ENALAPRIL MALEATE","AZURITY","Type 5 - New Formulation or New Manufacturer","Approval"
"09/21/2016","ARGATROBANANDA  #204120","ORIG-1","ARGATROBAN","HOSPIRA INC","","Approval"
"09/21/2016","ZYDELIGNDA   #205858","SUPPL-4","IDELALISIB","GILEAD SCIENCES INC","Labeling","Approval"
"09/21/2016","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #205876","ORIG-1","DROSPIRENONE; ETHINYL ESTRADIOL","APOTEX","","Approval"
"09/22/2016","FUROSEMIDENDA   #018667","SUPPL-36","FUROSEMIDE","HOSPIRA","Labeling","Approval"
"09/22/2016","NASACORT ALLERGY 24 HOURNDA   #020468","SUPPL-42","TRIAMCINOLONE ACETONIDE","SANOFI AVENTIS US","Labeling","Approval"
"09/22/2016","FEMCON FENDA   #021490","SUPPL-10","ETHINYL ESTRADIOL; NORETHINDRONE","APIL","Labeling","Approval"
"09/22/2016","TYSABRIBLA   #125104","SUPPL-958","NATALIZUMAB","BIOGEN IDEC","","Approval"
"09/22/2016","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #202414","SUPPL-12","HYDROCHLOROTHIAZIDE; IRBESARTAN","MACLEODS PHARMS LTD","Labeling","Approval"
"09/22/2016","IRBESARTAN; HYDROCHLOROTHIAZIDEANDA  #202414","SUPPL-12","IRBESARTAN: HYDROCHLOROTHIAZIDE","MACLEODS PHARMS LTD","Labeling","Approval"
"09/22/2016","DONEPEZIL HYDROCHLORIDEANDA  #202631","SUPPL-3","DONEPEZIL HYDROCHLORIDE","MACLEODS PHARMS LTD","Labeling","Approval"
"09/22/2016","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #203072","SUPPL-2","HYDROCHLOROTHIAZIDE; IRBESARTAN","PRINSTON INC","Labeling","Approval"
"09/22/2016","JUBLIANDA   #203567","SUPPL-6","EFINACONAZOLE","BAUSCH","Labeling","Approval"
"09/22/2016","BUTALBITAL, ASPIRIN AND CAFFEINEANDA  #204195","ORIG-1","ASPIRIN; BUTALBITAL; CAFFEINE","STRIDES PHARMA","","Approval"
"09/22/2016","PREZCOBIXNDA   #205395","SUPPL-2","COBICISTAT; DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"09/22/2016","SAXENDANDA   #206321","SUPPL-3","LIRAGLUTIDE RECOMBINANT","NOVO","Labeling","Approval"
"09/23/2016","EQUETRONDA   #021710","SUPPL-11","CARBAMAZEPINE","VALIDUS PHARMS","Efficacy","Approval"
"09/23/2016","EQUETRONDA   #021710","SUPPL-12","CARBAMAZEPINE","VALIDUS PHARMS","Efficacy","Approval"
