"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #078633","SUPPL-10","BUPRENORPHINE HYDROCHLORIDE","HIKMA","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #090279","SUPPL-4","BUPRENORPHINE HYDROCHLORIDE","RUBICON","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #090360","SUPPL-10","BUPRENORPHINE HYDROCHLORIDE","BARR","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #090622","SUPPL-17","BUPRENORPHINE HYDROCHLORIDE","ETHYPHARM","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #090819","SUPPL-4","BUPRENORPHINE HYDROCHLORIDE","ACTAVIS ELIZABETH","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #091149","SUPPL-3","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","TEVA PHARMS USA","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #091422","SUPPL-14","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","ACTAVIS ELIZABETH","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #201066","SUPPL-2","BUPRENORPHINE HYDROCHLORIDE","MYLAN","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDEANDA  #201760","SUPPL-1","BUPRENORPHINE HYDROCHLORIDE","SUN PHARM","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE ANDA  #203136","SUPPL-9","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","AMNEAL PHARMS","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #203326","SUPPL-4","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","HIKMA","REMS","Approval"
"07/07/2016","ZUBSOLVNDA   #204242","SUPPL-8","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","OREXO US INC","REMS","Approval"
"07/07/2016","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #204431","SUPPL-5","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","ETHYPHARM USA CORP","REMS","Approval"
"07/07/2016","TRIAMCINOLONE ACETONIDEANDA  #204606","ORIG-1","TRIAMCINOLONE ACETONIDE","TELIGENT","","Approval"
"07/07/2016","TRIAMCINOLONE ACETONIDEANDA  #204608","ORIG-1","TRIAMCINOLONE ACETONIDE","TELIGENT","","Approval"
"07/07/2016","MILIANDA  #205449","ORIG-1","ETHINYL ESTRADIOL; NORGESTIMATE","AUROBINDO PHARMA LTD","","Approval"
"07/07/2016","HYDROMORPHONE HYDROCHLORIDEANDA  #205629","ORIG-1","HYDROMORPHONE HYDROCHLORIDE","OSMOTICA PHARM US","","Approval"
"07/07/2016","BUNAVAILNDA   #205637","SUPPL-9","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","BDSI","REMS","Approval"
"07/08/2016","HUMULIN RBLA   #018780","SUPPL-153","INSULIN HUMAN","LILLY","","Approval"
"07/08/2016","HUMULIN RBLA   #018780","SUPPL-153","INSULIN RECOMBINANT HUMAN","LILLY","","Approval"
"07/08/2016","HUMULIN R KWIKPENBLA   #018780","SUPPL-153","INSULIN HUMAN","LILLY","","Approval"
"07/08/2016","HUMULIN R PENBLA   #018780","SUPPL-153","INSULIN RECOMBINANT HUMAN","LILLY","","Approval"
"07/08/2016","TEGRETOLNDA   #018927","SUPPL-52","CARBAMAZEPINE","NOVARTIS","Manufacturing (CMC)","Approval"
"07/08/2016","LAMPRENENDA   #019500","SUPPL-13","CLOFAZIMINE","NOVARTIS","Labeling","Approval"
"07/08/2016","DIFFERINNDA   #020380","SUPPL-10","ADAPALENE","GALDERMA LABS LP","Efficacy","Approval"
"07/08/2016","REMERONNDA   #020415","SUPPL-30","MIRTAZAPINE","ORGANON USA INC","Labeling","Approval"
"07/08/2016","REMERON SOLTABNDA   #021208","SUPPL-20","MIRTAZAPINE","ORGANON USA INC","Labeling","Approval"
"07/08/2016","BENICARNDA   #021286","SUPPL-35","OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Manufacturing (CMC)","Approval"
"07/08/2016","HICONNDA   #021305","SUPPL-42","SODIUM IODIDE I-131","JUBILANT","Labeling","Approval"
"07/08/2016","SODIUM IODIDE I 131NDA   #021305","SUPPL-42","SODIUM IODIDE I-131","JUBILANT","Labeling","Approval"
"07/08/2016","IDKIT:HPNDA   #021314","SUPPL-5","CITRIC ACID; UREA C-13","EXALENZ BIOSCIENCE","Manufacturing (CMC)","Approval"
"07/08/2016","LYRICANDA   #021446","SUPPL-31","PREGABALIN","UPJOHN","Manufacturing (CMC)","Approval"
"07/08/2016","FEMCON FENDA   #021490","SUPPL-17","ETHINYL ESTRADIOL; NORETHINDRONE","APIL","Manufacturing (CMC)","Approval"
"07/08/2016","MENOPURBLA   #021663","SUPPL-26","MENOTROPINS (FSH;LH)","FERRING","","Approval"
"07/08/2016","PENTETATE CALCIUM TRISODIUMNDA   #021749","SUPPL-10","PENTETATE CALCIUM TRISODIUM","HAMELN","Manufacturing (CMC)","Approval"
"07/08/2016","VEREGENNDA   #021902","SUPPL-30","SINECATECHINS","ANI PHARMS","Manufacturing (CMC)","Approval"
"07/08/2016","ABSORICANDA   #021951","SUPPL-8","ISOTRETINOIN","SUN PHARM INDS INC","REMS","Approval"
"07/08/2016","AZORNDA   #022100","SUPPL-29","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Manufacturing (CMC)","Approval"
"07/08/2016","DEXILANTNDA   #022287","SUPPL-21","DEXLANSOPRAZOLE","TAKEDA PHARMS USA","Efficacy","Approval"
"07/08/2016","DEXILANTNDA   #022287","SUPPL-22","DEXLANSOPRAZOLE","TAKEDA PHARMS USA","Efficacy","Approval"
"07/08/2016","DEXILANTNDA   #022287","SUPPL-23","DEXLANSOPRAZOLE","TAKEDA PHARMS USA","Efficacy","Approval"
"07/08/2016","DUEXISNDA   #022519","SUPPL-10","FAMOTIDINE; IBUPROFEN","HORIZON","Manufacturing (CMC)","Approval"
"07/08/2016","AMNESTEEMANDA  #075945","SUPPL-33","ISOTRETINOIN","MYLAN PHARMS INC","REMS","Approval"
"07/08/2016","CLARAVISANDA  #076135","SUPPL-37","ISOTRETINOIN","TEVA PHARMS USA","REMS","Approval"
"07/08/2016","CLARAVISANDA  #076356","SUPPL-34","ISOTRETINOIN","TEVA PHARMS USA","REMS","Approval"
"07/08/2016","MYORISANANDA  #076485","SUPPL-13","ISOTRETINOIN","DOUGLAS PHARMS","REMS","Approval"
"07/08/2016","REPATHABLA   #125522","SUPPL-1","EVOLOCUMAB","AMGEN INC","","Approval"
"07/08/2016","REPATHABLA   #125522","SUPPL-4","EVOLOCUMAB","AMGEN INC","","Approval"
"07/08/2016","LATUDANDA   #200603","SUPPL-24","LURASIDONE HYDROCHLORIDE","SUNOVION PHARMS INC","Manufacturing (CMC)","Approval"
"07/08/2016","ZENATANEANDA  #202099","SUPPL-7","ISOTRETINOIN","DR REDDYS LABS LTD","REMS","Approval"
"07/08/2016","TRESIBABLA   #203314","SUPPL-2","INSULIN DEGLUDEC","NOVO","","Approval"
"07/08/2016","JARDIANCENDA   #204629","SUPPL-12","EMPAGLIFLOZIN","BOEHRINGER INGELHEIM","Labeling","Approval"
"07/08/2016","OMIDRIANDA   #205388","SUPPL-3","KETOROLAC TROMETHAMINE; PHENYLEPHRINE HYDROCHLORIDE","OMEROS","Manufacturing (CMC)","Approval"
"07/08/2016","GLYXAMBINDA   #206073","SUPPL-6","EMPAGLIFLOZIN; LINAGLIPTIN","BOEHRINGER INGELHEIM","Labeling","Approval"
"07/08/2016","SYNJARDYNDA   #206111","SUPPL-1","EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Efficacy","Approval"
"07/08/2016","SYNJARDYNDA   #206111","SUPPL-6","EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"07/08/2016","SYNJARDYNDA   #206111","SUPPL-9","EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"07/08/2016","DEXILANT SOLUTABNDA   #208056","SUPPL-1","DEXLANSOPRAZOLE","TAKEDA PHARMS USA","Efficacy","Approval"
"07/11/2016","FURADANTINNDA   #009175","SUPPL-44","NITROFURANTOIN","CASPER PHARMA LLC","Manufacturing (CMC)","Approval"
"07/11/2016","ALINIANDA   #021497","SUPPL-1","NITAZOXANIDE","ROMARK","Labeling","Approval"
"07/11/2016","ALINIANDA   #021498","SUPPL-4","NITAZOXANIDE","ROMARK","Labeling","Approval"
"07/11/2016","BROVANANDA   #021912","SUPPL-28","ARFORMOTEROL TARTRATE","SUNOVION","Manufacturing (CMC)","Approval"
"07/11/2016","SUPRAXANDA  #065355","SUPPL-20","CEFIXIME","LUPIN PHARMS","Labeling","Approval"
"07/11/2016","ESTRADIOL AND NORETHINDRONE ACETATEANDA  #079193","SUPPL-5","ESTRADIOL; NORETHINDRONE ACETATE","BARR","Labeling","Approval"
"07/11/2016","ZOLEDRONIC ACIDANDA  #091186","SUPPL-8","ZOLEDRONIC ACID","DR REDDYS LABS LTD","Labeling","Approval"
"07/11/2016","ESTRADIOL AND NORETHINDRONE ACETATEANDA  #200747","SUPPL-3","ESTRADIOL; NORETHINDRONE ACETATE","TEVA PHARMS USA","Labeling","Approval"
"07/11/2016","JUXTAPIDNDA   #203858","SUPPL-14","LOMITAPIDE MESYLATE","AMRYT","Manufacturing (CMC)","Approval"
"07/11/2016","GATIFLOXACINANDA  #204227","ORIG-1","GATIFLOXACIN","SANDOZ INC","","Approval"
"07/11/2016","METFORMIN HYDROCHLORIDEANDA  #205096","ORIG-1","METFORMIN HYDROCHLORIDE","CSPC OUYI","","Approval"
"07/11/2016","AMLODIPINE BESYLATEANDA  #207821","ORIG-1","AMLODIPINE BESYLATE","POLYGEN PHARMS","","Approval"
"07/11/2016","XIIDRANDA   #208073","ORIG-1","LIFITEGRAST","NOVARTIS","Type 1 - New Molecular Entity","Approval"
"07/12/2016","TARKANDA   #020591","SUPPL-27","TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE","ABBVIE","Labeling","Approval"
"07/12/2016","FASLODEXNDA   #021344","SUPPL-29","FULVESTRANT","ASTRAZENECA","Labeling","Approval"
"07/12/2016","CIALISNDA   #021368","SUPPL-28","TADALAFIL","LILLY","Manufacturing (CMC)","Approval"
"07/12/2016","CYMBALTANDA   #021427","SUPPL-47","DULOXETINE HYDROCHLORIDE","LILLY","Manufacturing (CMC)","Approval"
"07/12/2016","EFFIENTNDA   #022307","SUPPL-14","PRASUGREL HYDROCHLORIDE","DAIICHI SANKYO INC","Efficacy","Approval"
"07/12/2016","DULERANDA   #022518","SUPPL-19","FORMOTEROL FUMARATE; MOMETASONE FUROATE","ORGANON","Efficacy","Approval"
"07/12/2016","FENOFIBRATEANDA  #204598","ORIG-1","FENOFIBRATE","HETERO LABS LTD III","","Approval"
"07/12/2016","ASMANEX HFANDA   #205641","SUPPL-5","MOMETASONE FUROATE","ORGANON","Efficacy","Approval"
"07/12/2016","MORPHINE SULFATEANDA  #206420","ORIG-1","MORPHINE SULFATE","RHODES PHARMS","","Approval"
"07/13/2016","ISONIAZIDNDA   #008678","SUPPL-28","ISONIAZID","SANDOZ","Labeling","Approval"
"07/13/2016","THALLOUS CHLORIDE TL 201NDA   #018150","SUPPL-27","THALLOUS CHLORIDE TL-201","CURIUM","Labeling","Approval"
"07/13/2016","ROZEREMNDA   #021782","SUPPL-17","RAMELTEON","TAKEDA PHARMS USA","Manufacturing (CMC)","Approval"
"07/13/2016","IBUPROFENANDA  #072096","SUPPL-99","IBUPROFEN","PERRIGO","Labeling","Approval"
"07/13/2016","LISINOPRILANDA  #076102","SUPPL-11","LISINOPRIL","COREPHARMA","Labeling","Approval"
"07/13/2016","LISINOPRILANDA  #076102","SUPPL-12","LISINOPRIL","COREPHARMA","Labeling","Approval"
"07/13/2016","LISINOPRILANDA  #076102","SUPPL-13","LISINOPRIL","COREPHARMA","Labeling","Approval"
"07/13/2016","LISINOPRILANDA  #076102","SUPPL-14","LISINOPRIL","COREPHARMA","Labeling","Approval"
"07/13/2016","LISINOPRILANDA  #076102","SUPPL-15","LISINOPRIL","COREPHARMA","Labeling","Approval"
"07/13/2016","ZOLEDRONIC ACIDANDA  #202930","SUPPL-6","ZOLEDRONIC ACID","GLAND PHARMA LTD","Labeling","Approval"
"07/13/2016","TEMOZOLOMIDEANDA  #203490","ORIG-1","TEMOZOLOMIDE","ANI PHARMS","","Approval"
"07/13/2016","ROPIVACAINE HYDROCHLORIDEANDA  #205612","ORIG-1","ROPIVACAINE HYDROCHLORIDE","EUGIA PHARMA","","Approval"
"07/13/2016","SMOFLIPID 20%NDA   #207648","ORIG-1","FISH OIL; MEDIUM CHAIN TRIGLYCERIDES; OLIVE OIL; SOYBEAN OIL","FRESENIUS KABI USA","Type 4 - New Combination","Approval"
"07/14/2016","DEXTROSE 5% IN PLASTIC CONTAINERNDA   #016673","SUPPL-152","DEXTROSE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"07/14/2016","WELCHOLNDA   #021176","SUPPL-40","COLESEVELAM HYDROCHLORIDE","DAIICHI SANKYO","Manufacturing (CMC)","Approval"
"07/14/2016","SANDIMMUNENDA   #050574","SUPPL-52","CYCLOSPORINE","NOVARTIS","Manufacturing (CMC)","Approval"
"07/14/2016","DOXYCYCLINE HYCLATEANDA  #062269","SUPPL-27","DOXYCYCLINE HYCLATE","CARIBE HOLDINGS","Manufacturing (CMC)","Approval"
"07/14/2016","PLEGRIDYBLA   #125499","SUPPL-11","PEGINTERFERON BETA-1A","BIOGEN IDEC INC","","Approval"
"07/14/2016","CAPECITABINEANDA  #200483","ORIG-1","CAPECITABINE","HIKMA","","Approval"
"07/14/2016","LEVOFLOXACINANDA  #200560","SUPPL-6","LEVOFLOXACIN","MYLAN ASI","Labeling","Approval"
"07/14/2016","LEVOFLOXACINANDA  #200560","SUPPL-9","LEVOFLOXACIN","MYLAN ASI","Labeling","Approval"
"07/14/2016","ZOLEDRONIC ACIDANDA  #201783","SUPPL-11","ZOLEDRONIC ACID","EMCURE PHARMS LTD","Labeling","Approval"
"07/14/2016","LEVOFLOXACINANDA  #202590","SUPPL-1","LEVOFLOXACIN","EMCURE PHARMS LTD","Labeling","Approval"
"07/14/2016","LEVOFLOXACINANDA  #202590","SUPPL-2","LEVOFLOXACIN","EMCURE PHARMS LTD","Labeling","Approval"
"07/14/2016","XTANDINDA   #203415","SUPPL-10","ENZALUTAMIDE","ASTELLAS","Manufacturing (CMC)","Approval"
"07/14/2016","PYRIDOXINE HYDROCHLORIDEANDA  #204879","ORIG-1","PYRIDOXINE HYDROCHLORIDE","MYLAN INSTITUTIONAL","","Approval"
"07/15/2016","MAKENANDA   #021945","SUPPL-6","HYDROXYPROGESTERONE CAPROATE","COVIS","Manufacturing (CMC)","Approval"
"07/15/2016","MAKENA (AUTOINJECTOR)NDA   #021945","SUPPL-6","HYDROXYPROGESTERONE CAPROATE","COVIS","Manufacturing (CMC)","Approval"
"07/15/2016","MAKENA PRESERVATIVE FREENDA   #021945","SUPPL-6","HYDROXYPROGESTERONE CAPROATE","COVIS","Manufacturing (CMC)","Approval"
"07/15/2016","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-35","BUPROPION HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"07/15/2016","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-38","BUPROPION HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"07/15/2016","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-40","BUPROPION HYDROCHLORIDE","SANDOZ","Labeling","Approval"
"07/15/2016","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #078385","SUPPL-16","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","ZYDUS PHARMS USA INC","Labeling","Approval"
"07/15/2016","METOPROLOL SUCCINATEANDA  #078889","SUPPL-5","METOPROLOL SUCCINATE","REDDYS","Labeling","Approval"
"07/15/2016","DONEPEZIL HYDROCHLORIDEANDA  #090768","SUPPL-4","DONEPEZIL HYDROCHLORIDE","JUBILANT GENERICS","Labeling","Approval"
"07/15/2016","DONEPEZIL HYDROCHLORIDEANDA  #090768","SUPPL-7","DONEPEZIL HYDROCHLORIDE","JUBILANT GENERICS","Labeling","Approval"
"07/15/2016","OMEPRAZOLE AND SODIUM BICARBONATEANDA  #201361","ORIG-1","OMEPRAZOLE; SODIUM BICARBONATE","PERRIGO R AND D","","Approval"
"07/15/2016","OMEPRAZOLE AND SODIUM BICARBONATEANDA  #201946","ORIG-1","OMEPRAZOLE; SODIUM BICARBONATE","PAR PHARM","","Approval"
"07/15/2016","LEVOFLOXACINANDA  #202328","SUPPL-6","LEVOFLOXACIN","EUGIA PHARMA","Labeling","Approval"
"07/15/2016","PHOTREXANDA   #203324","ORIG-2","RIBOFLAVIN 5'-PHOSPHATE SODIUM","GLAUKOS","Efficacy","Approval"
"07/15/2016","PHOTREXA VISCOUS IN DEXTRAN 20%NDA   #203324","ORIG-2","RIBOFLAVIN 5'-PHOSPHATE SODIUM","GLAUKOS","Efficacy","Approval"
"07/15/2016","OMEPRAZOLE AND SODIUM BICARBONATEANDA  #204068","ORIG-1","OMEPRAZOLE; SODIUM BICARBONATE","DR REDDYS LABS LTD","","Approval"
"07/15/2016","OMEPRAZOLE AND SODIUM BICARBONATEANDA  #204137","ORIG-1","OMEPRAZOLE; SODIUM BICARBONATE","UNICORN","","Approval"
"07/15/2016","DESVENLAFAXINE SUCCINATEANDA  #204172","SUPPL-1","DESVENLAFAXINE SUCCINATE","LUPIN LTD","Labeling","Approval"
"07/15/2016","OMEPRAZOLE AND SODIUM BICARBONATEANDA  #204228","ORIG-1","OMEPRAZOLE; SODIUM BICARBONATE","AJANTA PHARMA LTD","","Approval"
"07/15/2016","NILUTAMIDEANDA  #207631","ORIG-1","NILUTAMIDE","ANI PHARMS","","Approval"
"07/18/2016","DELFLEX W/ DEXTROSE 1.5% IN PLASTIC CONTAINERNDA   #018883","SUPPL-61","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","FRESENIUS MEDCL","Manufacturing (CMC)","Approval"
"07/18/2016","DELFLEX W/ DEXTROSE 1.5% LOW MAGNESIUM IN PLASTIC CONTAINERNDA   #018883","SUPPL-61","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","FRESENIUS MEDCL","Manufacturing (CMC)","Approval"
"07/18/2016","DELFLEX W/ DEXTROSE 2.5% IN PLASTIC CONTAINERNDA   #018883","SUPPL-61","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","FRESENIUS MEDCL","Manufacturing (CMC)","Approval"
"07/18/2016","DELFLEX W/ DEXTROSE 2.5% LOW MAGNESIUM IN PLASTIC CONTAINERNDA   #018883","SUPPL-61","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","FRESENIUS MEDCL","Manufacturing (CMC)","Approval"
"07/18/2016","DELFLEX W/ DEXTROSE 4.25% IN PLASTIC CONTAINERNDA   #018883","SUPPL-61","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","FRESENIUS MEDCL","Manufacturing (CMC)","Approval"
"07/18/2016","DELFLEX W/ DEXTROSE 4.25% LOW MAGNESIUM IN PLASTIC CONTAINERNDA   #018883","SUPPL-61","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","FRESENIUS MEDCL","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 1,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 2,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-70","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/18/2016","VIMPATNDA   #022254","SUPPL-16","LACOSAMIDE","UCB INC","Manufacturing (CMC)","Approval"
"07/18/2016","VELETRINDA   #022260","SUPPL-8","EPOPROSTENOL SODIUM","ACTELION","Manufacturing (CMC)","Approval"
"07/18/2016","PENICILLIN G POTASSIUM IN PLASTIC CONTAINERNDA   #050638","SUPPL-19","PENICILLIN G POTASSIUM","BAXTER HLTHCARE","Labeling","Approval"
"07/18/2016","CLONAZEPAMANDA  #074569","SUPPL-41","CLONAZEPAM","TEVA","Labeling","Approval"
"07/18/2016","CLONAZEPAMANDA  #074979","SUPPL-21","CLONAZEPAM","SANDOZ","Labeling","Approval"
"07/18/2016","CLONAZEPAMANDA  #075468","SUPPL-19","CLONAZEPAM","RUBICON","Labeling","Approval"
"07/18/2016","LISINOPRIL AND HYDROCHLOROTHIAZIDEANDA  #076262","SUPPL-21","HYDROCHLOROTHIAZIDE; LISINOPRIL","SANDOZ","Labeling","Approval"
"07/18/2016","LISINOPRIL AND HYDROCHLOROTHIAZIDEANDA  #076262","SUPPL-24","HYDROCHLOROTHIAZIDE; LISINOPRIL","SANDOZ","Labeling","Approval"
