"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #079047","SUPPL-9","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","MYLAN","Labeling","Approval"
"01/04/2016","CYANOCOBALAMINANDA  #080515","SUPPL-201","CYANOCOBALAMIN","WEST-WARD PHARMS INT","Manufacturing (CMC)","Approval"
"01/04/2016","ISOSORBIDE DINITRATEANDA  #086066","SUPPL-46","ISOSORBIDE DINITRATE","HIKMA INTL PHARMS","Labeling","Approval"
"01/04/2016","ISOSORBIDE DINITRATEANDA  #086066","SUPPL-47","ISOSORBIDE DINITRATE","HIKMA INTL PHARMS","Labeling","Approval"
"01/04/2016","ISOSORBIDE DINITRATEANDA  #086067","SUPPL-45","ISOSORBIDE DINITRATE","HIKMA INTL PHARMS","Labeling","Approval"
"01/04/2016","ISOSORBIDE DINITRATEANDA  #086067","SUPPL-46","ISOSORBIDE DINITRATE","HIKMA INTL PHARMS","Labeling","Approval"
"01/04/2016","ISOSORBIDE DINITRATEANDA  #088088","SUPPL-33","ISOSORBIDE DINITRATE","HIKMA INTL PHARMS","Labeling","Approval"
"01/04/2016","ISOSORBIDE DINITRATEANDA  #088088","SUPPL-34","ISOSORBIDE DINITRATE","HIKMA INTL PHARMS","Labeling","Approval"
"01/04/2016","DIVALPROEX SODIUMANDA  #090070","SUPPL-6","DIVALPROEX SODIUM","REDDYS","Labeling","Approval"
"01/04/2016","DIVALPROEX SODIUMANDA  #090070","SUPPL-7","DIVALPROEX SODIUM","REDDYS","Labeling","Approval"
"01/04/2016","DIVALPROEX SODIUMANDA  #090070","SUPPL-8","DIVALPROEX SODIUM","REDDYS","Labeling","Approval"
"01/04/2016","DIVALPROEX SODIUMANDA  #090070","SUPPL-9","DIVALPROEX SODIUM","REDDYS","Labeling","Approval"
"01/04/2016","DIVALPROEX SODIUMANDA  #090070","SUPPL-10","DIVALPROEX SODIUM","REDDYS","Labeling","Approval"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #090149","SUPPL-6","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","DR REDDYS LABS INC","Labeling","Approval"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #090149","SUPPL-7","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","DR REDDYS LABS INC","Labeling","Approval"
"01/04/2016","MONTELUKAST SODIUMANDA  #090984","SUPPL-8","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"01/04/2016","MONTELUKAST SODIUMANDA  #090984","SUPPL-9","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"01/04/2016","LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINERANDA  #091375","SUPPL-5","LEVOFLOXACIN","HIKMA FARMACEUTICA","Labeling","Approval"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #091431","SUPPL-1","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","APOTEX","Labeling","Approval"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #091431","SUPPL-2","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","APOTEX","Labeling","Approval"
"01/04/2016","MONTELUKAST SODIUMANDA  #201515","SUPPL-8","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #202239","SUPPL-6","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/04/2016","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #202239","SUPPL-8","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/04/2016","IMPAVIDONDA   #204684","SUPPL-3","MILTEFOSINE","KNIGHT THERAPS","Manufacturing (CMC)","Approval"
"01/05/2016","GALZINNDA   #020458","SUPPL-7","ZINC ACETATE","TEVA","Manufacturing (CMC)","Approval"
"01/05/2016","OMEPRAZOLENDA   #022032","SUPPL-25","OMEPRAZOLE","DEXCEL PHARMA","Manufacturing (CMC)","Approval"
"01/05/2016","FANAPTNDA   #022192","SUPPL-17","ILOPERIDONE","VANDA PHARMS INC","Labeling","Approval"
"01/05/2016","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040736","SUPPL-14","ACETAMINOPHEN; HYDROCODONE BITARTRATE","AMNEAL PHARMS NY","Labeling","Approval"
"01/05/2016","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040894","SUPPL-2","ACETAMINOPHEN; HYDROCODONE BITARTRATE","GENUS","Labeling","Approval"
"01/05/2016","HYDRALAZINE HYDROCHLORIDEANDA  #040901","SUPPL-8","HYDRALAZINE HYDROCHLORIDE","HETERO LABS LTD III","Labeling","Approval"
"01/05/2016","GLIPIZIDEANDA  #074223","SUPPL-17","GLIPIZIDE","WATSON LABS TEVA","Labeling","Approval"
"01/05/2016","HALOPERIDOL DECANOATEANDA  #075393","SUPPL-24","HALOPERIDOL DECANOATE","TEVA PHARMS USA","Labeling","Approval"
"01/05/2016","MESNAANDA  #075764","SUPPL-25","MESNA","TEVA PHARMS USA","Labeling","Approval"
"01/05/2016","MESNAANDA  #075764","SUPPL-26","MESNA","TEVA PHARMS USA","Labeling","Approval"
"01/05/2016","GLYBURIDE (MICRONIZED)ANDA  #075890","SUPPL-7","GLYBURIDE","HIKMA","Labeling","Approval"
"01/05/2016","GLYBURIDE (MICRONIZED)ANDA  #075890","SUPPL-8","GLYBURIDE","HIKMA","Labeling","Approval"
"01/05/2016","RISPERIDONEANDA  #076288","SUPPL-11","RISPERIDONE","MYLAN","Labeling","Approval"
"01/05/2016","OXYBUTYNIN CHLORIDEANDA  #076644","SUPPL-14","OXYBUTYNIN CHLORIDE","MYLAN PHARMS INC","Labeling","Approval"
"01/05/2016","OXYBUTYNIN CHLORIDEANDA  #076644","SUPPL-16","OXYBUTYNIN CHLORIDE","MYLAN PHARMS INC","Labeling","Approval"
"01/05/2016","RISPERIDONEANDA  #078464","SUPPL-5","RISPERIDONE","SUN PHARM INDS LTD","Labeling","Approval"
"01/05/2016","SERTRALINE HYDROCHLORIDEANDA  #078626","SUPPL-9","SERTRALINE HYDROCHLORIDE","MYLAN PHARMS INC","Labeling","Approval"
"01/05/2016","ESCITALOPRAM OXALATEANDA  #079062","SUPPL-5","ESCITALOPRAM OXALATE","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/05/2016","SPIRONOLACTONE AND HYDROCHLOROTHIAZIDEANDA  #086513","SUPPL-73","HYDROCHLOROTHIAZIDE; SPIRONOLACTONE","MYLAN","Labeling","Approval"
"01/05/2016","DONEPEZIL HYDROCHLORIDEANDA  #090100","SUPPL-2","DONEPEZIL HYDROCHLORIDE","CADILA","Labeling","Approval"
"01/05/2016","AMOXICILLIN AND CLAVULANATE POTASSIUMANDA  #090227","SUPPL-8","AMOXICILLIN; CLAVULANATE POTASSIUM","SANDOZ","Labeling","Approval"
"01/05/2016","MUPIROCINANDA  #090480","SUPPL-2","MUPIROCIN","GLENMARK PHARMS","Labeling","Approval"
"01/05/2016","MUPIROCINANDA  #090480","SUPPL-4","MUPIROCIN","GLENMARK PHARMS","Labeling","Approval"
"01/05/2016","OXYBUTYNINANDA  #090526","SUPPL-1","OXYBUTYNIN","BARR LABS DIV TEVA","Labeling","Approval"
"01/05/2016","GLYBURIDEANDA  #090937","SUPPL-6","GLYBURIDE","HERITAGE PHARMS INC","Labeling","Approval"
"01/05/2016","LINEZOLIDANDA  #200222","SUPPL-1","LINEZOLID","TEVA PHARMS","Labeling","Approval"
"01/05/2016","LINEZOLIDANDA  #200222","SUPPL-3","LINEZOLID","TEVA PHARMS","Labeling","Approval"
"01/05/2016","GEMCITABINE HYDROCHLORIDEANDA  #204520","ORIG-1","GEMCITABINE HYDROCHLORIDE","GLAND PHARMA LTD","","Approval"
"01/05/2016","ADAPALENEANDA  #204593","ORIG-1","ADAPALENE","CALL INC","","Approval"
"01/05/2016","CRESEMBANDA   #207500","SUPPL-2","ISAVUCONAZONIUM SULFATE","ASTELLAS","Manufacturing (CMC)","Approval"
"01/06/2016","GLEOSTINENDA   #017588","SUPPL-42","LOMUSTINE","CORDEN PHARMA","Labeling","Approval"
"01/06/2016","VIRAZOLENDA   #018859","SUPPL-32","RIBAVIRIN","BAUSCH","Manufacturing (CMC)","Approval"
"01/06/2016","ZINECARDNDA   #020212","SUPPL-18","DEXRAZOXANE HYDROCHLORIDE","PFIZER","Manufacturing (CMC)","Approval"
"01/06/2016","FLOVENT HFANDA   #021433","SUPPL-29","FLUTICASONE PROPIONATE","GLAXO GRP LTD","Manufacturing (CMC)","Approval"
"01/06/2016","RANEXANDA   #021526","SUPPL-29","RANOLAZINE","GILEAD","Labeling","Approval"
"01/06/2016","COARTEMNDA   #022268","SUPPL-14","ARTEMETHER; LUMEFANTRINE","NOVARTIS","Manufacturing (CMC)","Approval"
"01/06/2016","APTIOMNDA   #022416","SUPPL-5","ESLICARBAZEPINE ACETATE","SUNOVION PHARMS INC","Manufacturing (CMC)","Approval"
"01/06/2016","SANDIMMUNENDA   #050625","SUPPL-57","CYCLOSPORINE","NOVARTIS","Manufacturing (CMC)","Approval"
"01/06/2016","RISPERIDONEANDA  #077719","SUPPL-7","RISPERIDONE","PHARM ASSOC","Labeling","Approval"
"01/06/2016","RIBAVIRINANDA  #079111","SUPPL-4","RIBAVIRIN","AUROBINDO PHARMA","Labeling","Approval"
"01/06/2016","RIBAVIRINANDA  #079111","SUPPL-6","RIBAVIRIN","AUROBINDO PHARMA","Labeling","Approval"
"01/06/2016","RIBAVIRINANDA  #079111","SUPPL-7","RIBAVIRIN","AUROBINDO PHARMA","Labeling","Approval"
"01/06/2016","MEMANTINE HYDROCHLORIDEANDA  #090044","SUPPL-1","MEMANTINE HYDROCHLORIDE","ORBION PHARMS","Labeling","Approval"
"01/06/2016","LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #090199","SUPPL-3","LEVOCETIRIZINE DIHYDROCHLORIDE","TEVA PHARMS","Labeling","Approval"
"01/06/2016","EPINASTINE HYDROCHLORIDEANDA  #090919","SUPPL-2","EPINASTINE HYDROCHLORIDE","APOTEX","Labeling","Approval"
"01/06/2016","VANCOMYCIN HYDROCHLORIDE IN PLASTIC CONTAINERANDA  #091532","ORIG-1","VANCOMYCIN HYDROCHLORIDE","SAMSON MEDCL","","Approval"
"01/06/2016","MONTELUKAST SODIUMANDA  #201522","SUPPL-3","MONTELUKAST SODIUM","LANNETT CO INC","Manufacturing (CMC)","Approval"
"01/06/2016","TOBI PODHALERNDA   #201688","SUPPL-7","TOBRAMYCIN","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"01/06/2016","FARXIGANDA   #202293","SUPPL-7","DAPAGLIFLOZIN","ASTRAZENECA AB","Manufacturing (CMC)","Approval"
"01/06/2016","NAFTIFINE HYDROCHLORIDEANDA  #206901","ORIG-1","NAFTIFINE HYDROCHLORIDE","TARO PHARMS","","Approval"
"01/07/2016","LEVULANNDA   #020965","SUPPL-14","AMINOLEVULINIC ACID HYDROCHLORIDE","DUSA","Manufacturing (CMC)","Approval"
"01/07/2016","LOTRONEXNDA   #021107","SUPPL-26","ALOSETRON HYDROCHLORIDE","SEBELA IRELAND LTD","REMS","Approval"
"01/07/2016","LOTRONEXNDA   #021107","SUPPL-27","ALOSETRON HYDROCHLORIDE","SEBELA IRELAND LTD","Labeling","Approval"
"01/07/2016","ORAVERSENDA   #022159","SUPPL-12","PHENTOLAMINE MESYLATE","SEPTODONT HOLDING","Manufacturing (CMC)","Approval"
"01/07/2016","ALOSETRON HYDROCHLORIDEANDA  #200652","SUPPL-2","ALOSETRON HYDROCHLORIDE","HIKMA","REMS","Approval"
"01/07/2016","SUPRAXNDA   #202091","SUPPL-4","CEFIXIME","LUPIN LTD","Labeling","Approval"
"01/07/2016","SUPRAXNDA   #203195","SUPPL-5","CEFIXIME","LUPIN LTD","Labeling","Approval"
"01/07/2016","NYSTATINANDA  #203621","ORIG-1","NYSTATIN","PHARM ASSOC","","Approval"
"01/07/2016","DAPSONEANDA  #205429","ORIG-1","DAPSONE","ALVOGEN","","Approval"
"01/08/2016","MINIPRESSNDA   #017442","SUPPL-44","PRAZOSIN HYDROCHLORIDE","PFIZER","Manufacturing (CMC)","Approval"
"01/08/2016","NOVOLIN RBLA   #019938","SUPPL-74","INSULIN RECOMBINANT HUMAN","NOVO NORDISK INC","","Approval"
"01/08/2016","NOVOLIN NBLA   #019959","SUPPL-77","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","NOVO NORDISK INC","","Approval"
"01/08/2016","NOVOLIN 70/30BLA   #019991","SUPPL-77","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","NOVO NORDISK INC","","Approval"
"01/08/2016","NITRO-DURNDA   #020145","SUPPL-28","NITROGLYCERIN","USPHARMA","Manufacturing (CMC)","Approval"
"01/08/2016","ALIMTANDA   #021462","SUPPL-49","PEMETREXED DISODIUM","LILLY","Manufacturing (CMC)","Approval"
"01/08/2016","FLUOCINONIDEANDA  #074799","SUPPL-12","FLUOCINONIDE","TARO","Manufacturing (CMC)","Approval"
"01/08/2016","FENTANYL CITRATEANDA  #079075","SUPPL-10","FENTANYL CITRATE","WATSON LABS","REMS","Approval"
"01/08/2016","FENTANYL CITRATEANDA  #079075","SUPPL-11","FENTANYL CITRATE","WATSON LABS","Labeling","Approval"
"01/08/2016","IBUPROFENANDA  #079129","SUPPL-11","IBUPROFEN","STRIDES PHARMA","Labeling","Approval"
"01/08/2016","AMPICILLIN AND SULBACTAMANDA  #090579","ORIG-1","AMPICILLIN SODIUM; SULBACTAM SODIUM","ASTRAL","","Approval"
"01/08/2016","SIMPONIBLA   #125289","SUPPL-127","GOLIMUMAB","CENTOCOR ORTHO BIOTECH INC","","Approval"
"01/08/2016","SIMPONI ARIABLA   #125433","SUPPL-15","GOLIMUMAB","JANSSEN BIOTECH","","Approval"
"01/08/2016","NORETHINDRONE ACETATEANDA  #204236","ORIG-1","NORETHINDRONE ACETATE","AUROBINDO PHARMA LTD","","Approval"
"01/08/2016","CARBIDOPAANDA  #204291","ORIG-1","CARBIDOPA","ALVOGEN","","Approval"
"01/09/2016","ACETAZOLAMIDEANDA  #040195","SUPPL-7","ACETAZOLAMIDE","TARO","Labeling","Approval"
"01/09/2016","RIBAVIRINANDA  #077743","SUPPL-7","RIBAVIRIN","SANDOZ","Labeling","Approval"
"01/09/2016","RIBAVIRINANDA  #077743","SUPPL-9","RIBAVIRIN","SANDOZ","Labeling","Approval"
"01/10/2016","CEFUROXIME AXETILANDA  #065308","SUPPL-8","CEFUROXIME AXETIL","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/10/2016","CEFUROXIME AXETILANDA  #065308","SUPPL-9","CEFUROXIME AXETIL","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/10/2016","CEFUROXIME AXETILANDA  #065308","SUPPL-10","CEFUROXIME AXETIL","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/10/2016","ACETAMINOPHENANDA  #075077","SUPPL-40","ACETAMINOPHEN","PERRIGO","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #075245","SUPPL-31","FLUOXETINE HYDROCHLORIDE","IVAX SUB TEVA PHARMS","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #075245","SUPPL-32","FLUOXETINE HYDROCHLORIDE","IVAX SUB TEVA PHARMS","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #075245","SUPPL-33","FLUOXETINE HYDROCHLORIDE","IVAX SUB TEVA PHARMS","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #075245","SUPPL-34","FLUOXETINE HYDROCHLORIDE","IVAX SUB TEVA PHARMS","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #075245","SUPPL-35","FLUOXETINE HYDROCHLORIDE","IVAX SUB TEVA PHARMS","Labeling","Approval"
"01/10/2016","DESONIDEANDA  #075751","SUPPL-6","DESONIDE","FOUGERA PHARMS","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #076001","SUPPL-30","FLUOXETINE HYDROCHLORIDE","TEVA PHARMS USA","Labeling","Approval"
"01/10/2016","FLUOXETINE HYDROCHLORIDEANDA  #076001","SUPPL-40","FLUOXETINE HYDROCHLORIDE","TEVA PHARMS USA","Labeling","Approval"
"01/10/2016","TERBINAFINE HYDROCHLORIDEANDA  #077137","SUPPL-3","TERBINAFINE HYDROCHLORIDE","CIPLA","Labeling","Approval"
"01/10/2016","TERBINAFINE HYDROCHLORIDEANDA  #077533","SUPPL-10","TERBINAFINE HYDROCHLORIDE","INVAGEN PHARMS","Labeling","Approval"
"01/10/2016","TERBINAFINE HYDROCHLORIDEANDA  #077533","SUPPL-12","TERBINAFINE HYDROCHLORIDE","INVAGEN PHARMS","Labeling","Approval"
"01/10/2016","TECHNETIUM TC 99M SESTAMIBIANDA  #078809","SUPPL-5","TECHNETIUM TC-99M SESTAMIBI KIT","CARDINAL HEALTH 414","Labeling","Approval"
"01/10/2016","DIGOXINANDA  #083391","SUPPL-25","DIGOXIN","WEST-WARD PHARMS INT","Labeling","Approval"
"01/10/2016","DIGOXINANDA  #083391","SUPPL-27","DIGOXIN","WEST-WARD PHARMS INT","Labeling","Approval"
"01/10/2016","RIFABUTINANDA  #090033","SUPPL-1","RIFABUTIN","LUPIN LTD","Labeling","Approval"
"01/10/2016","RIFABUTINANDA  #090033","SUPPL-2","RIFABUTIN","LUPIN LTD","Labeling","Approval"
"01/10/2016","ACETYLCYSTEINEANDA  #200644","SUPPL-1","ACETYLCYSTEINE","FRESENIUS KABI USA","Labeling","Approval"
"01/10/2016","ENTACAPONEANDA  #202394","SUPPL-1","ENTACAPONE","MYLAN PHARMS INC","Labeling","Approval"
"01/10/2016","ROPINIROLE HYDROCHLORIDEANDA  #202786","SUPPL-1","ROPINIROLE HYDROCHLORIDE","ALEMBIC PHARMS LTD","Labeling","Approval"
"01/10/2016","ROPINIROLE HYDROCHLORIDEANDA  #202786","SUPPL-2","ROPINIROLE HYDROCHLORIDE","ALEMBIC PHARMS LTD","Labeling","Approval"
"01/11/2016","BUPIVACAINE HYDROCHLORIDENDA   #018053","SUPPL-57","BUPIVACAINE HYDROCHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"01/11/2016","PROPECIANDA   #020788","SUPPL-26","FINASTERIDE","MERCK","Manufacturing (CMC)","Approval"
"01/11/2016","EVISTANDA   #020815","SUPPL-32","RALOXIFENE HYDROCHLORIDE","LILLY","Manufacturing (CMC)","Approval"
"01/11/2016","SOMAVERTBLA   #021106","SUPPL-48","PEGVISOMANT","PHARMACIA","","Approval"
"01/11/2016","JANUVIANDA   #021995","SUPPL-35","SITAGLIPTIN PHOSPHATE","MERCK SHARP DOHME","Manufacturing (CMC)","Approval"
"01/11/2016","BYDUREONNDA   #022200","SUPPL-23","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Manufacturing (CMC)","Approval"
"01/11/2016","BYDUREON PENNDA   #022200","SUPPL-23","EXENATIDE SYNTHETIC","ASTRAZENECA AB","Manufacturing (CMC)","Approval"
"01/11/2016","VPRIVBLA   #022575","SUPPL-18","VELAGLUCERASE ALFA","SHIRE HUMAN GENETIC","","Approval"
"01/11/2016","RIBAVIRINANDA  #076192","SUPPL-20","RIBAVIRIN","CHARTWELL RX","Labeling","Approval"
"01/11/2016","RIBAVIRINANDA  #077224","SUPPL-16","RIBAVIRIN","ZYDUS PHARMS USA","Labeling","Approval"
"01/11/2016","RIBAVIRINANDA  #079117","SUPPL-12","RIBAVIRIN","AUROBINDO PHARMA","Labeling","Approval"
"01/11/2016","AMPICILLIN AND SULBACTAMANDA  #090578","ORIG-1","AMPICILLIN SODIUM; SULBACTAM SODIUM","ASTRAL","","Approval"
"01/11/2016","LEVALBUTEROL HYDROCHLORIDEANDA  #200875","SUPPL-3","LEVALBUTEROL HYDROCHLORIDE","TEVA PARENTERAL","Manufacturing (CMC)","Approval"
"01/11/2016","VALSARTANANDA  #204011","ORIG-1","VALSARTAN","AMNEAL PHARMS","","Approval"
"01/11/2016","FELBAMATEANDA  #204595","ORIG-1","FELBAMATE","ALVOGEN","","Approval"
"01/11/2016","LEVOCETIRIZINE DIHYDROCHLORIDEANDA  #205564","ORIG-1","LEVOCETIRIZINE DIHYDROCHLORIDE","MACLEODS PHARMS LTD","","Approval"
"01/11/2016","E-Z-CAT DRYNDA   #208036","ORIG-1","BARIUM SULFATE","BRACCO","Type 7 - Drug Already Marketed without Approved NDA","Approval"
"01/11/2016","E-Z-HDNDA   #208036","ORIG-1","BARIUM SULFATE","BRACCO","Type 7 - Drug Already Marketed without Approved NDA","Approval"
"01/11/2016","E-Z-PAQUENDA   #208036","ORIG-1","BARIUM SULFATE","BRACCO","Type 7 - Drug Already Marketed without Approved NDA","Approval"
