"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"05/05/2016","CORLANORNDA   #206143","SUPPL-1","IVABRADINE HYDROCHLORIDE","AMGEN INC","Manufacturing (CMC)","Approval"
"05/05/2016","DESIPRAMINE HYDROCHLORIDEANDA  #207433","ORIG-1","DESIPRAMINE HYDROCHLORIDE","HERITAGE PHARMS INC","","Approval"
"05/06/2016","LITHIUM CARBONATENDA   #018558","SUPPL-24","LITHIUM CARBONATE","HIKMA","Manufacturing (CMC)","Approval"
"05/06/2016","GOLYTELYNDA   #019011","SUPPL-27","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS","BRAINTREE","Manufacturing (CMC)","Approval"
"05/06/2016","MOTRIN IBNDA   #019012","SUPPL-54","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"05/06/2016","MOTRIN MIGRAINE PAINNDA   #019012","SUPPL-54","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"05/06/2016","NUPRINNDA   #019012","SUPPL-54","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"05/06/2016","CLOZARILNDA   #019758","SUPPL-79","CLOZAPINE","HERITAGE LIFE","Manufacturing (CMC)","Approval"
"05/06/2016","TRILEPTALNDA   #021014","SUPPL-40","OXCARBAZEPINE","NOVARTIS","Manufacturing (CMC)","Approval"
"05/06/2016","VIBATIVNDA   #022110","SUPPL-12","TELAVANCIN HYDROCHLORIDE","CUMBERLAND PHARMS","Efficacy","Approval"
"05/06/2016","CEFUROXIME SODIUMANDA  #065046","SUPPL-9","CEFUROXIME SODIUM","HIKMA FARMACEUTICA","Labeling","Approval"
"05/06/2016","CEFUROXIME SODIUMANDA  #065484","SUPPL-3","CEFUROXIME SODIUM","HOSPIRA INC","Labeling","Approval"
"05/06/2016","IBUPROFENANDA  #070436","SUPPL-25","IBUPROFEN","WATSON LABS","Labeling","Approval"
"05/06/2016","IBUPROFENANDA  #070437","SUPPL-24","IBUPROFEN","WATSON LABS","Labeling","Approval"
"05/06/2016","IBUPROFENANDA  #071547","SUPPL-17","IBUPROFEN","WATSON LABS","Labeling","Approval"
"05/06/2016","XARELTONDA   #202439","SUPPL-17","RIVAROXABAN","JANSSEN PHARMS","Efficacy","Approval"
"05/06/2016","PREPOPIKNDA   #202535","SUPPL-3","CITRIC ACID; MAGNESIUM OXIDE; SODIUM PICOSULFATE","FERRING PHARMS INC","Manufacturing (CMC)","Approval"
"05/06/2016","DAPSONEANDA  #203887","ORIG-1","DAPSONE","NOSTRUM LABS INC","","Approval"
"05/06/2016","IMBRUVICANDA   #205552","SUPPL-10","IBRUTINIB","PHARMACYCLICS INC","Efficacy","Approval"
"05/06/2016","IMBRUVICANDA   #205552","SUPPL-13","IBRUTINIB","PHARMACYCLICS INC","Efficacy","Approval"
"05/06/2016","SYNJARDYNDA   #206111","SUPPL-8","EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Manufacturing (CMC)","Approval"
"05/09/2016","SKELAXINNDA   #013217","SUPPL-58","METAXALONE","KING PHARMS","Manufacturing (CMC)","Approval"
"05/09/2016","PONSTELNDA   #015034","SUPPL-44","MEFENAMIC ACID","AVION PHARMS","Labeling","Approval"
"05/09/2016","INDOCINNDA   #016059","SUPPL-98","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","INDOCINNDA   #016059","SUPPL-99","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","NAPROSYNNDA   #017581","SUPPL-112","NAPROXEN","ATNAHS PHARMA US","Labeling","Approval"
"05/09/2016","NALFONNDA   #017604","SUPPL-46","FENOPROFEN CALCIUM","XSPIRE PHARMA","Labeling","Approval"
"05/09/2016","INDOCINNDA   #017814","SUPPL-41","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","INDOCINNDA   #017814","SUPPL-42","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","FELDENENDA   #018147","SUPPL-44","PIROXICAM","PFIZER","Labeling","Approval"
"05/09/2016","ANAPROXNDA   #018164","SUPPL-62","NAPROXEN SODIUM","ATNAHS PHARMA US","Labeling","Approval"
"05/09/2016","ANAPROX DSNDA   #018164","SUPPL-62","NAPROXEN SODIUM","ATNAHS PHARMA US","Labeling","Approval"
"05/09/2016","INDOCIN SRNDA   #018185","SUPPL-55","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","INDOCIN SRNDA   #018185","SUPPL-56","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","INDOCINNDA   #018332","SUPPL-37","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","INDOCINNDA   #018332","SUPPL-38","INDOMETHACIN","EGALET","Labeling","Approval"
"05/09/2016","ANSAIDNDA   #018766","SUPPL-20","FLURBIPROFEN","PHARMACIA AND UPJOHN","Labeling","Approval"
"05/09/2016","INDOMETHACINNDA   #018829","SUPPL-22","INDOMETHACIN","CHARTWELL MOLECULES","Labeling","Approval"
"05/09/2016","DAYPRONDA   #018841","SUPPL-28","OXAPROZIN","PFIZER","Labeling","Approval"
"05/09/2016","INDOMETHACINNDA   #018851","SUPPL-25","INDOMETHACIN","HERITAGE","Labeling","Approval"
"05/09/2016","INDOMETHACINNDA   #018858","SUPPL-41","INDOMETHACIN","MYLAN","Labeling","Approval"
"05/09/2016","INDOMETHACINNDA   #018858","SUPPL-42","INDOMETHACIN","MYLAN","Labeling","Approval"
"05/09/2016","NAPROSYNNDA   #018965","SUPPL-22","NAPROXEN","ATNAHS PHARMA US","Labeling","Approval"
"05/09/2016","NAPROSYNNDA   #018965","SUPPL-23","NAPROXEN","ATNAHS PHARMA US","Labeling","Approval"
"05/09/2016","NAPROSYNNDA   #018965","SUPPL-24","NAPROXEN","ATNAHS PHARMA US","Manufacturing (CMC)","Approval"
"05/09/2016","VOLTARENNDA   #019201","SUPPL-46","DICLOFENAC SODIUM","NOVARTIS","Labeling","Approval"
"05/09/2016","EC-NAPROSYNNDA   #020067","SUPPL-19","NAPROXEN","ATNAHS PHARMA US","Labeling","Approval"
"05/09/2016","HABITROLNDA   #020076","SUPPL-40","NICOTINE","DR REDDYS LABS SA","Manufacturing (CMC)","Approval"
"05/09/2016","CATAFLAMNDA   #020142","SUPPL-27","DICLOFENAC POTASSIUM","NOVARTIS","Labeling","Approval"
"05/09/2016","VOLTAREN-XRNDA   #020254","SUPPL-28","DICLOFENAC SODIUM","NOVARTIS","Labeling","Approval"
"05/09/2016","NAPRELANNDA   #020353","SUPPL-31","NAPROXEN SODIUM","ALMATICA","Labeling","Approval"
"05/09/2016","NAPRELANNDA   #020353","SUPPL-32","NAPROXEN SODIUM","ALMATICA","Labeling","Approval"
"05/09/2016","ARTHROTECNDA   #020607","SUPPL-31","DICLOFENAC SODIUM; MISOPROSTOL","PFIZER","Labeling","Approval"
"05/09/2016","DAYPRO ALTANDA   #020776","SUPPL-6","OXAPROZIN POTASSIUM","PFIZER","Labeling","Approval"
"05/09/2016","MOBICNDA   #020938","SUPPL-24","MELOXICAM","BOEHRINGER INGELHEIM","Labeling","Approval"
"05/09/2016","MOBICNDA   #020938","SUPPL-25","MELOXICAM","BOEHRINGER INGELHEIM","Labeling","Approval"
"05/09/2016","PENNSAIDNDA   #020947","SUPPL-10","DICLOFENAC SODIUM","NUVO PHARMS INC","Labeling","Approval"
"05/09/2016","PENNSAIDNDA   #020947","SUPPL-11","DICLOFENAC SODIUM","NUVO PHARMS INC","Labeling","Approval"
"05/09/2016","CELEBREXNDA   #020998","SUPPL-47","CELECOXIB","UPJOHN","Labeling","Approval"
"05/09/2016","CELEBREXNDA   #020998","SUPPL-48","CELECOXIB","UPJOHN","Labeling","Approval"
"05/09/2016","SOLARAZENDA   #021005","SUPPL-16","DICLOFENAC SODIUM","FOUGERA PHARMS","Labeling","Approval"
"05/09/2016","VIOXXNDA   #021042","SUPPL-33","ROFECOXIB","MERCK","Labeling","Approval"
"05/09/2016","VIOXXNDA   #021052","SUPPL-24","ROFECOXIB","MERCK","Labeling","Approval"
"05/09/2016","FLECTORNDA   #021234","SUPPL-13","DICLOFENAC EPOLAMINE","INST BIOCHEM","Labeling","Approval"
"05/09/2016","FLECTORNDA   #021234","SUPPL-14","DICLOFENAC EPOLAMINE","INST BIOCHEM","Labeling","Approval"
"05/09/2016","MOBICNDA   #021530","SUPPL-14","MELOXICAM","AVONDALE PHARMS","Labeling","Approval"
"05/09/2016","MOBICNDA   #021530","SUPPL-15","MELOXICAM","AVONDALE PHARMS","Labeling","Approval"
"05/09/2016","TREXIMETNDA   #021926","SUPPL-13","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","CURRAX","Labeling","Approval"
"05/09/2016","VOLTAREN ARTHRITIS PAINNDA   #022122","SUPPL-10","DICLOFENAC SODIUM","GLAXOSMITHKLINE CONS","Labeling","Approval"
"05/09/2016","CAMBIANDA   #022165","SUPPL-11","DICLOFENAC POTASSIUM","ASSERTIO","Labeling","Approval"
"05/09/2016","ZIPSORNDA   #022202","SUPPL-11","DICLOFENAC POTASSIUM","ASSERTIO","Labeling","Approval"
"05/09/2016","CALDOLORNDA   #022348","SUPPL-10","IBUPROFEN","CUMBERLAND PHARMS","Labeling","Approval"
"05/09/2016","SPRIXNDA   #022382","SUPPL-12","KETOROLAC TROMETHAMINE","ZYLA","Labeling","Approval"
"05/09/2016","SPRIXNDA   #022382","SUPPL-13","KETOROLAC TROMETHAMINE","ZYLA","Labeling","Approval"
"05/09/2016","DYLOJECTNDA   #022396","SUPPL-3","DICLOFENAC SODIUM","JAVELIN PHARMS INC","Labeling","Approval"
"05/09/2016","VIMOVONDA   #022511","SUPPL-18","ESOMEPRAZOLE MAGNESIUM; NAPROXEN","HORIZON","Labeling","Approval"
"05/09/2016","DUEXISNDA   #022519","SUPPL-9","FAMOTIDINE; IBUPROFEN","HORIZON","Labeling","Approval"
"05/09/2016","CEFEPIME IN PLASTIC CONTAINERNDA   #050817","SUPPL-7","CEFEPIME HYDROCHLORIDE","BAXTER HLTHCARE","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070045","SUPPL-27","IBUPROFEN","MYLAN","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070057","SUPPL-27","IBUPROFEN","MYLAN","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070079","SUPPL-36","IBUPROFEN","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070080","SUPPL-38","IBUPROFEN","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070329","SUPPL-38","IBUPROFEN","STRIDES PHARMA","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070330","SUPPL-38","IBUPROFEN","STRIDES PHARMA","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070436","SUPPL-24","IBUPROFEN","WATSON LABS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070437","SUPPL-23","IBUPROFEN","WATSON LABS","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #070624","SUPPL-33","INDOMETHACIN","MYLAN","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #070651","SUPPL-14","INDOMETHACIN","CHARTWELL MOLECULES","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #070719","SUPPL-28","INDOMETHACIN","HERITAGE PHARMA","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070736","SUPPL-20","IBUPROFEN","RISING","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #070756","SUPPL-31","INDOMETHACIN","HERITAGE PHARMA","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #070900","SUPPL-22","INDOMETHACIN","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #070986","SUPPL-33","IBUPROFEN","PAR PHARM","Labeling","Approval"
"05/09/2016","MECLOFENAMATE SODIUMANDA  #071081","SUPPL-19","MECLOFENAMATE SODIUM","MYLAN","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #071148","SUPPL-18","INDOMETHACIN","ANI PHARMS","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #071149","SUPPL-18","INDOMETHACIN","ANI PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071230","SUPPL-15","IBUPROFEN","VINTAGE PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071231","SUPPL-17","IBUPROFEN","VINTAGE PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071232","SUPPL-17","IBUPROFEN","VINTAGE PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071267","SUPPL-13","IBUPROFEN","CONTRACT PHARMACAL","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071268","SUPPL-13","IBUPROFEN","CONTRACT PHARMACAL","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071334","SUPPL-39","IBUPROFEN","AMNEAL PHARMS NY","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071335","SUPPL-39","IBUPROFEN","AMNEAL PHARMS NY","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071448","SUPPL-17","IBUPROFEN","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","MECLOFENAMATE SODIUMANDA  #071469","SUPPL-23","MECLOFENAMATE SODIUM","ANI PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071547","SUPPL-16","IBUPROFEN","WATSON LABS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071644","SUPPL-10","IBUPROFEN","VINTAGE PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071666","SUPPL-17","IBUPROFEN","PLIVA","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071667","SUPPL-17","IBUPROFEN","PLIVA","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071668","SUPPL-18","IBUPROFEN","PLIVA","Labeling","Approval"
"05/09/2016","SULINDACANDA  #071795","SUPPL-40","SULINDAC","WATSON LABS","Labeling","Approval"
"05/09/2016","SULINDACANDA  #071891","SUPPL-41","SULINDAC","WATSON LABS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071935","SUPPL-31","IBUPROFEN","AMNEAL PHARMS NY","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #071999","SUPPL-19","IBUPROFEN","MYLAN","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #072004","SUPPL-15","IBUPROFEN","VINTAGE PHARMS","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072050","SUPPL-35","SULINDAC","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072051","SUPPL-40","SULINDAC","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #072169","SUPPL-10","IBUPROFEN","SANDOZ","Labeling","Approval"
"05/09/2016","MECLOFENAMATE SODIUMANDA  #072262","SUPPL-5","MECLOFENAMATE SODIUM","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","MECLOFENAMATE SODIUMANDA  #072263","SUPPL-6","MECLOFENAMATE SODIUM","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","FENOPROFEN CALCIUMANDA  #072267","SUPPL-23","FENOPROFEN CALCIUM","XSPIRE PHARMA","Labeling","Approval"
"05/09/2016","FENOPROFEN CALCIUMANDA  #072274","SUPPL-24","FENOPROFEN CALCIUM","ANI PHARMS","Labeling","Approval"
"05/09/2016","IBUPROFENANDA  #072300","SUPPL-2","IBUPROFEN","CONTRACT PHARMACAL","Labeling","Approval"
"05/09/2016","FENOPROFEN CALCIUMANDA  #072396","SUPPL-8","FENOPROFEN CALCIUM","RISING","Labeling","Approval"
"05/09/2016","FENOPROFEN CALCIUMANDA  #072407","SUPPL-10","FENOPROFEN CALCIUM","WATSON LABS TEVA","Labeling","Approval"
"05/09/2016","FENOPROFEN CALCIUMANDA  #072602","SUPPL-7","FENOPROFEN CALCIUM","WATSON LABS","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072710","SUPPL-10","SULINDAC","EPIC PHARMA","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072711","SUPPL-10","SULINDAC","EPIC PHARMA","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072712","SUPPL-12","SULINDAC","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072713","SUPPL-12","SULINDAC","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","FENOPROFEN CALCIUMANDA  #072902","SUPPL-18","FENOPROFEN CALCIUM","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072972","SUPPL-21","SULINDAC","ANI PHARMS","Labeling","Approval"
"05/09/2016","SULINDACANDA  #072973","SUPPL-23","SULINDAC","ANI PHARMS","Labeling","Approval"
"05/09/2016","SULINDACANDA  #073039","SUPPL-18","SULINDAC","MYLAN","Labeling","Approval"
"05/09/2016","SULINDACANDA  #073262","SUPPL-21","SULINDAC","EPIC PHARMA LLC","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073290","SUPPL-17","TOLMETIN SODIUM","TEVA","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073308","SUPPL-16","TOLMETIN SODIUM","ANI PHARMS","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073310","SUPPL-22","TOLMETIN SODIUM","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073311","SUPPL-17","TOLMETIN SODIUM","SUN PHARM INDUSTRIES","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #073314","SUPPL-16","INDOMETHACIN","COSETTE","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073392","SUPPL-3","TOLMETIN SODIUM","ANI PHARMS","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073393","SUPPL-8","TOLMETIN SODIUM","RISING","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073462","SUPPL-4","TOLMETIN SODIUM","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","KETOPROFENANDA  #073516","SUPPL-28","KETOPROFEN","TEVA","Labeling","Approval"
"05/09/2016","KETOPROFENANDA  #073517","SUPPL-26","KETOPROFEN","TEVA","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073519","SUPPL-9","TOLMETIN SODIUM","ANI PHARMS","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073527","SUPPL-15","TOLMETIN SODIUM","ANI PHARMS","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #073588","SUPPL-2","TOLMETIN SODIUM","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","DIFLUNISALANDA  #073673","SUPPL-28","DIFLUNISAL","TEVA","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #074002","SUPPL-1","TOLMETIN SODIUM","FOSUN PHARMA","Labeling","Approval"
"05/09/2016","KETOPROFENANDA  #074014","SUPPL-9","KETOPROFEN","MISEMER","Labeling","Approval"
"05/09/2016","KETOPROFENANDA  #074024","SUPPL-4","KETOPROFEN","RISING","Labeling","Approval"
"05/09/2016","KETOPROFENANDA  #074035","SUPPL-13","KETOPROFEN","MYLAN","Labeling","Approval"
"05/09/2016","DICLOFENAC SODIUMANDA  #074376","SUPPL-37","DICLOFENAC SODIUM","CHARTWELL RX","Labeling","Approval"
"05/09/2016","DICLOFENAC SODIUMANDA  #074394","SUPPL-45","DICLOFENAC SODIUM","CHARTWELL RX","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #074399","SUPPL-3","TOLMETIN SODIUM","COSETTE","Labeling","Approval"
"05/09/2016","DIFLUNISALANDA  #074400","SUPPL-3","DIFLUNISAL","WATSON LABS","Labeling","Approval"
"05/09/2016","DICLOFENAC SODIUMANDA  #074432","SUPPL-17","DICLOFENAC SODIUM","PLIVA","Labeling","Approval"
"05/09/2016","INDOMETHACINANDA  #074464","SUPPL-17","INDOMETHACIN","SANDOZ","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #074473","SUPPL-12","TOLMETIN SODIUM","RISING","Labeling","Approval"
"05/09/2016","DICLOFENAC SODIUMANDA  #074514","SUPPL-37","DICLOFENAC SODIUM","ACTAVIS ELIZABETH","Labeling","Approval"
"05/09/2016","DIFLUNISALANDA  #074604","SUPPL-2","DIFLUNISAL","ANI PHARMS","Labeling","Approval"
"05/09/2016","DICLOFENAC SODIUMANDA  #074723","SUPPL-3","DICLOFENAC SODIUM","TEVA","Labeling","Approval"
"05/09/2016","TOLMETIN SODIUMANDA  #074729","SUPPL-10","TOLMETIN SODIUM","COSETTE","Labeling","Approval"
"05/09/2016","KETOROLAC TROMETHAMINEANDA  #074754","SUPPL-18","KETOROLAC TROMETHAMINE","TEVA","Labeling","Approval"
"05/09/2016","KETOROLAC TROMETHAMINEANDA  #074761","SUPPL-12","KETOROLAC TROMETHAMINE","MYLAN","Labeling","Approval"
"05/09/2016","KETOROLAC TROMETHAMINEANDA  #074802","SUPPL-40","KETOROLAC TROMETHAMINE","HOSPIRA","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074839","SUPPL-3","ETODOLAC","PHARMGEN","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074840","SUPPL-3","ETODOLAC","ANI PHARMS","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074841","SUPPL-2","ETODOLAC","CHARTWELL MOLECULES","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074842","SUPPL-2","ETODOLAC","CHARTWELL MOLECULES","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074844","SUPPL-4","ETODOLAC","ANI PHARMS","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074846","SUPPL-8","ETODOLAC","PHARMGEN","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074892","SUPPL-9","ETODOLAC","WATSON LABS","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074903","SUPPL-25","ETODOLAC","SANDOZ","Labeling","Approval"
"05/09/2016","ETODOLACANDA  #074932","SUPPL-7","ETODOLAC","MYLAN","Labeling","Approval"
