"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/08/2017","SILIQBLA   #761032","SUPPL-1","BRODALUMAB","VALEANT LUXEMBOURG","","Approval"
"06/09/2017","CUBICINNDA   #021572","SUPPL-59","DAPTOMYCIN","CUBIST PHARMS LLC","Labeling","Approval"
"06/09/2017","CUBICIN RFNDA   #021572","SUPPL-59","DAPTOMYCIN","CUBIST PHARMS LLC","Labeling","Approval"
"06/09/2017","VELCADENDA   #021602","SUPPL-43","BORTEZOMIB","TAKEDA PHARMS USA","Labeling","Approval"
"06/09/2017","BIAXINNDA   #050662","SUPPL-58","CLARITHROMYCIN","ABBVIE","Labeling","Approval"
"06/09/2017","BIAXINNDA   #050698","SUPPL-38","CLARITHROMYCIN","ABBVIE","Labeling","Approval"
"06/09/2017","BIAXIN XLNDA   #050775","SUPPL-26","CLARITHROMYCIN","ABBVIE","Labeling","Approval"
"06/09/2017","MEGESTROL ACETATEANDA  #203960","ORIG-1","MEGESTROL ACETATE","AKORN","","Approval"
"06/09/2017","MEMANTINE HYDROCHLORIDEANDA  #205784","ORIG-1","MEMANTINE HYDROCHLORIDE","ANCHEN PHARMS","","Approval"
"06/09/2017","HYDROCODONE BITARTRATE AND CHLORPHENIRAMINE MALEATEANDA  #206891","ORIG-1","CHLORPHENIRAMINE MALEATE; HYDROCODONE BITARTRATE","ACELLA","","Approval"
"06/09/2017","SPRITAMNDA   #207958","SUPPL-4","LEVETIRACETAM","APRECIA PHARMS","Labeling","Approval"
"06/09/2017","PSEUDOEPHEDRINE HYDROCHLORIDEANDA  #209008","ORIG-1","PSEUDOEPHEDRINE HYDROCHLORIDE","AUROBINDO PHARMA LTD","","Approval"
"06/09/2017","AMANTADINE HYDROCHLORIDEANDA  #209035","ORIG-1","AMANTADINE HYDROCHLORIDE","STRIDES PHARMA","","Approval"
"06/12/2017","BUPROPION HYDROCHLORIDEANDA  #077285","SUPPL-34","BUPROPION HYDROCHLORIDE","WATSON LABS INC","Labeling","Approval"
"06/12/2017","EZETIMIBEANDA  #078724","ORIG-1","EZETIMIBE","TEVA PHARMS USA","","Approval"
"06/12/2017","BUPROPION HYDROCHLORIDEANDA  #090325","SUPPL-13","BUPROPION HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"06/12/2017","BUPROPION HYDROCHLORIDEANDA  #090942","SUPPL-12","BUPROPION HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"06/12/2017","BUPROPION HYDROCHLORIDEANDA  #090942","SUPPL-13","BUPROPION HYDROCHLORIDE","AUROBINDO PHARMA USA","Labeling","Approval"
"06/12/2017","INTRON ABLA   #103132","SUPPL-5195","INTERFERON ALFA-2B","SCHERING","","Approval"
"06/12/2017","EZETIMIBEANDA  #200831","ORIG-1","EZETIMIBE","WATSON LABS INC","","Approval"
"06/12/2017","ADVILNDA   #201803","SUPPL-8","IBUPROFEN SODIUM","GLAXOSMITHKLINE","Labeling","Approval"
"06/12/2017","LEVETIRACETAM IN SODIUM CHLORIDENDA   #202543","SUPPL-10","LEVETIRACETAM","HQ SPECIALITY PHARMA","Labeling","Approval"
"06/12/2017","EZETIMIBEANDA  #203931","ORIG-1","EZETIMIBE","SANDOZ INC","","Approval"
"06/12/2017","OXYCODONE HYDROCHLORIDEANDA  #204021","ORIG-1","OXYCODONE HYDROCHLORIDE","NOVEL LABS INC","","Approval"
"06/12/2017","EZETIMIBEANDA  #204331","ORIG-1","EZETIMIBE","ZYDUS PHARMS","","Approval"
"06/12/2017","SAXAGLIPTINANDA  #205994","ORIG-1","SAXAGLIPTIN","GLENMARK PHARMS","","Tentative Approval"
"06/12/2017","BUPROPION HYDROCHLORIDEANDA  #206556","SUPPL-3","BUPROPION HYDROCHLORIDE","INVAGEN PHARMS","Labeling","Approval"
"06/12/2017","BENDAMUSTINE HYDROCHLORIDEANDA  #207149","ORIG-1","BENDAMUSTINE HYDROCHLORIDE","WOCKHARDT USA","","Tentative Approval"
"06/12/2017","EZETIMIBEANDA  #207311","ORIG-1","EZETIMIBE","OHM LABS INC","","Approval"
"06/12/2017","EZETIMIBEANDA  #208332","ORIG-1","EZETIMIBE","APOTEX","","Approval"
"06/12/2017","ITRACONAZOLEANDA  #208591","ORIG-1","ITRACONAZOLE","ALKEM LABS LTD","","Approval"
"06/12/2017","EZETIMIBEANDA  #208803","ORIG-1","EZETIMIBE","AMNEAL PHARMS CO","","Approval"
"06/12/2017","AMANTADINE HYDROCHLORIDEANDA  #209171","ORIG-1","AMANTADINE HYDROCHLORIDE","HERITAGE PHARMA","","Approval"
"06/13/2017","VERMOXNDA   #017481","SUPPL-47","MEBENDAZOLE","JANSSEN PHARMS","Labeling","Approval"
"06/13/2017","SULARNDA   #020356","SUPPL-27","NISOLDIPINE","COVIS","Labeling","Approval"
"06/13/2017","ZIDOVUDINEANDA  #077981","SUPPL-24","ZIDOVUDINE","CIPLA LTD","Labeling","Approval"
"06/13/2017","ZIDOVUDINEANDA  #077981","SUPPL-25","ZIDOVUDINE","CIPLA LTD","Labeling","Approval"
"06/13/2017","OMEPRAZOLEANDA  #204661","ORIG-1","OMEPRAZOLE","TEVA PHARMS USA","","Approval"
"06/13/2017","INCRUSE ELLIPTANDA   #205382","SUPPL-6","UMECLIDINIUM BROMIDE","GLAXO GRP ENGLAND","Labeling","Approval"
"06/13/2017","ACYCLOVIR SODIUMANDA  #206606","ORIG-1","ACYCLOVIR SODIUM","ZYDUS PHARMS","","Approval"
"06/13/2017","SEVELAMER CARBONATEANDA  #207624","ORIG-1","SEVELAMER CARBONATE","AUROBINDO PHARMA LTD","","Approval"
"06/14/2017","DYSPORTBLA   #125274","SUPPL-109","abobotulinumtoxinA","IPSEN BIOPHARM LTD","","Approval"
"06/14/2017","CALCITRIOLANDA  #203289","ORIG-1","CALCITRIOL","AMNEAL PHARMS","","Approval"
"06/14/2017","PREZCOBIXNDA   #205395","SUPPL-4","COBICISTAT; DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"06/14/2017","DOXYCYCLINE HYCLATEANDA  #208765","ORIG-1","DOXYCYCLINE HYCLATE","MAYNE PHARMA INC","","Approval"
"06/15/2017","ZOLOFTNDA   #019839","SUPPL-88","SERTRALINE HYDROCHLORIDE","UPJOHN","Labeling","Approval"
"06/15/2017","ZOLOFTNDA   #020990","SUPPL-46","SERTRALINE HYDROCHLORIDE","UPJOHN","Labeling","Approval"
"06/15/2017","KALETRANDA   #021226","SUPPL-45","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"06/15/2017","KALETRANDA   #021251","SUPPL-54","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"06/15/2017","VFENDNDA   #021266","SUPPL-41","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"06/15/2017","VFENDNDA   #021267","SUPPL-53","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"06/15/2017","VFENDNDA   #021630","SUPPL-31","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"06/15/2017","KALETRANDA   #021906","SUPPL-49","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"06/15/2017","INVEGA SUSTENNANDA   #022264","SUPPL-23","PALIPERIDONE PALMITATE","JANSSEN PHARMS","Labeling","Approval"
"06/15/2017","METAXALONEANDA  #203695","ORIG-1","METAXALONE","ACTAVIS LABS FL INC","","Approval"
"06/15/2017","AUROVELA 24 FEANDA  #207504","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","AUROBINDO PHARMA LTD","","Approval"
"06/15/2017","SYMJEPINDA   #207534","ORIG-1","EPINEPHRINE","ADAMIS PHARMS CORP","Type 5 - New Formulation or New Manufacturer","Approval"
"06/15/2017","AUROVELA FE 1.5/30ANDA  #207580","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","AUROBINDO PHARMA LTD","","Approval"
"06/15/2017","CALCIUM GLUCONATENDA   #208418","ORIG-1","CALCIUM GLUCONATE","FRESENIUS KABI USA","Type 7 - Drug Already Marketed without Approved NDA","Approval"
"06/15/2017","CALCIUM GLUCONATE IN SODIUM CHLORIDENDA   #208418","ORIG-1","CALCIUM GLUCONATE","FRESENIUS KABI USA","Type 7 - Drug Already Marketed without Approved NDA","Approval"
"06/15/2017","GLYCOPYRROLATEANDA  #208973","ORIG-1","GLYCOPYRROLATE","AMNEAL","","Approval"
"06/15/2017","AMANTADINE HYDROCHLORIDEANDA  #209221","ORIG-1","AMANTADINE HYDROCHLORIDE","LANNETT CO INC","","Approval"
"06/16/2017","ADDYINDA   #022526","SUPPL-4","FLIBANSERIN","SPROUT PHARMS","REMS","Approval"
"06/16/2017","SYNERCIDNDA   #050747","SUPPL-15","QUINUPRISTIN; DALFOPRISTIN","KING PHARMS","Labeling","Approval"
"06/16/2017","SYNERCIDNDA   #050748","SUPPL-14","DALFOPRISTIN; QUINUPRISTIN","KING PHARMS","Labeling","Approval"
"06/16/2017","PROPRANOLOL HYDROCHLORIDEANDA  #070690","SUPPL-21","PROPRANOLOL HYDROCHLORIDE","HIKMA","Labeling","Approval"
"06/16/2017","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHENANDA  #076914","SUPPL-4","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","RISING","Labeling","Approval"
"06/16/2017","LAMOTRIGINEANDA  #078947","SUPPL-22","LAMOTRIGINE","TORRENT PHARMS","Labeling","Approval"
"06/16/2017","LAMOTRIGINEANDA  #078947","SUPPL-23","LAMOTRIGINE","TORRENT PHARMS","Labeling","Approval"
"06/16/2017","OXYCODONE AND ACETAMINOPHENANDA  #201972","SUPPL-7","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","AUROLIFE PHARMA LLC","Labeling","Approval"
"06/16/2017","SKLICENDA   #202736","SUPPL-3","IVERMECTIN","ARBOR PHARMS LLC","Labeling","Approval"
"06/16/2017","TAFINLARNDA   #202806","SUPPL-7","DABRAFENIB MESYLATE","NOVARTIS","Labeling","Approval"
"06/16/2017","DIFLUNISALANDA  #203547","ORIG-1","DIFLUNISAL","ZYDUS PHARMS","","Approval"
"06/16/2017","NIACINANDA  #203899","ORIG-1","NIACIN","LANNETT CO INC","","Approval"
"06/16/2017","NEURACEQNDA   #204677","SUPPL-14","FLORBETABEN F-18","LIFE MOLECULAR","Labeling","Approval"
"06/16/2017","OLANZAPINEANDA  #204866","ORIG-1","OLANZAPINE","HIKMA","","Approval"
"06/16/2017","CISATRACURIUM BESYLATE PRESERVATIVE FREEANDA  #205872","ORIG-1","CISATRACURIUM BESYLATE","ACCORD HLTHCARE","","Approval"
"06/16/2017","CISATRACURIUM BESYLATEANDA  #205873","ORIG-1","CISATRACURIUM BESYLATE","ACCORD HLTHCARE","","Approval"
"06/16/2017","FELBAMATEANDA  #206314","ORIG-1","FELBAMATE","TARO","","Approval"
"06/16/2017","ORFADINNDA   #206356","SUPPL-4","NITISINONE","SWEDISH ORPHAN","Labeling","Approval"
"06/16/2017","ELETRIPTAN HYDROBROMIDEANDA  #206409","ORIG-1","ELETRIPTAN HYDROBROMIDE","ZYDUS PHARMS","","Approval"
"06/16/2017","XADAGONDA   #207145","SUPPL-1","SAFINAMIDE MESYLATE","MDD US","Labeling","Approval"
"06/16/2017","AUROVELA FE 1/20ANDA  #207505","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","AUROBINDO PHARMA LTD","","Approval"
"06/16/2017","AUROVELA 1/20ANDA  #207506","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","AUROBINDO PHARMA LTD","","Approval"
"06/16/2017","TESTOSTERONE CYPIONATEANDA  #207742","ORIG-1","TESTOSTERONE CYPIONATE","AM REGENT","","Approval"
"06/16/2017","HER STYLEANDA  #207976","SUPPL-1","LEVONORGESTREL","NOVAST LABS","Labeling","Approval"
"06/16/2017","HER STYLEANDA  #207976","SUPPL-2","LEVONORGESTREL","NOVAST LABS","Labeling","Approval"
"06/16/2017","LINAGLIPTINANDA  #208415","ORIG-1","LINAGLIPTIN","AUROBINDO PHARMA LTD","","Tentative Approval"
"06/16/2017","DARZALEXBLA   #761036","SUPPL-5","DARATUMUMAB","JANSSEN BIOTECH","","Approval"
"06/17/2017","ABSORICANDA   #021951","SUPPL-10","ISOTRETINOIN","SUN PHARM INDS INC","REMS","Approval"
"06/17/2017","AMNESTEEMANDA  #075945","SUPPL-34","ISOTRETINOIN","MYLAN PHARMS INC","REMS","Approval"
"06/17/2017","CLARAVISANDA  #076135","SUPPL-38","ISOTRETINOIN","TEVA PHARMS USA","REMS","Approval"
"06/17/2017","CLARAVISANDA  #076356","SUPPL-35","ISOTRETINOIN","TEVA PHARMS USA","REMS","Approval"
"06/17/2017","MYORISANANDA  #076485","SUPPL-15","ISOTRETINOIN","DOUGLAS PHARMS","REMS","Approval"
"06/17/2017","ZENATANEANDA  #202099","SUPPL-9","ISOTRETINOIN","DR REDDYS LABS LTD","REMS","Approval"
"06/19/2017","PREZISTANDA   #021976","SUPPL-45","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"06/19/2017","TOTECTNDA   #022025","SUPPL-15","DEXRAZOXANE HYDROCHLORIDE","CLINIGEN","Manufacturing (CMC)","Approval"
"06/19/2017","TACLONEXNDA   #022185","SUPPL-25","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE","LEO PHARMA AS","Manufacturing (CMC)","Approval"
"06/19/2017","TACLONEXNDA   #022185","SUPPL-25","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE HYDRATE","LEO PHARMA AS","Manufacturing (CMC)","Approval"
"06/19/2017","PREZISTANDA   #202895","SUPPL-20","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"06/19/2017","DANTROLENE SODIUMANDA  #204762","ORIG-1","DANTROLENE SODIUM","HIKMA","","Approval"
"06/19/2017","COTEMPLA XR-ODTNDA   #205489","ORIG-1","METHYLPHENIDATE","NEOS THERAPS INC","Type 3 - New Dosage Form","Approval"
"06/19/2017","BAXDELANDA   #208610","ORIG-1","DELAFLOXACIN MEGLUMINE","MELINTA","Type 1 - New Molecular Entity","Approval"
"06/19/2017","BAXDELANDA   #208611","ORIG-1","DELAFLOXACIN MEGLUMINE","MELINTA","Type 3 - New Dosage Form","Approval"
"06/20/2017","MYDAYISNDA   #022063","ORIG-1","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","TAKEDA PHARMS USA","Type 3 - New Dosage Form","Approval"
"06/20/2017","ACETAZOLAMIDE SODIUMANDA  #205358","ORIG-1","ACETAZOLAMIDE SODIUM","PAR STERILE PRODUCTS","","Approval"
"06/20/2017","PIROXICAMANDA  #206136","ORIG-1","PIROXICAM","STRIDES PHARMA","","Approval"
"06/20/2017","LIDOCAINEANDA  #206297","SUPPL-2","LIDOCAINE","AMNEAL PHARMS","Labeling","Approval"
"06/20/2017","LIDOCAINEANDA  #206297","SUPPL-3","LIDOCAINE","AMNEAL PHARMS","Manufacturing (CMC)","Approval"
"06/20/2017","LIDOCAINEANDA  #206297","SUPPL-5","LIDOCAINE","AMNEAL PHARMS","Manufacturing (CMC)","Approval"
"06/20/2017","PAROXETINE MESYLATEANDA  #207139","ORIG-1","PAROXETINE MESYLATE","ACTAVIS LABS FL INC","","Approval"
"06/20/2017","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #207171","ORIG-1","ACETAMINOPHEN; HYDROCODONE BITARTRATE","LANNETT CO INC","","Approval"
"06/20/2017","METRONIDAZOLEANDA  #208681","ORIG-1","METRONIDAZOLE","ALEMBIC LABS","","Approval"
"06/20/2017","CANDESARTAN CILEXETILANDA  #209119","ORIG-1","CANDESARTAN CILEXETIL","ALEMBIC PHARMS LTD","","Approval"
"06/21/2017","DARAPRIMNDA   #008578","SUPPL-20","PYRIMETHAMINE","VYERA PHARMS LLC","Labeling","Approval"
"06/21/2017","CHILDREN'S ADVILNDA   #020589","SUPPL-35","IBUPROFEN","GLAXOSMITHKLINE","Labeling","Approval"
"06/21/2017","CHILDREN'S ADVIL-FLAVOREDNDA   #020589","SUPPL-35","IBUPROFEN","GLAXOSMITHKLINE","Labeling","Approval"
"06/21/2017","ESTRACEANDA  #086069","SUPPL-23","ESTRADIOL","ALLERGAN","Labeling","Approval"
"06/21/2017","GRANIXBLA   #125294","SUPPL-42","TBO-FILGRASTIM","SICOR BIOTECH","","Approval"
"06/21/2017","SYNRIBONDA   #203585","SUPPL-5","OMACETAXINE MEPESUCCINATE","TEVA PHARMS INTL","Labeling","Approval"
"06/21/2017","IMATINIB MESYLATEANDA  #204644","ORIG-1","IMATINIB MESYLATE","MYLAN","","Approval"
"06/21/2017","AMANTADINE HYDROCHLORIDEANDA  #208966","ORIG-1","AMANTADINE HYDROCHLORIDE","ALEMBIC PHARMS LTD","","Approval"
"06/21/2017","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #209036","ORIG-1","ACETAMINOPHEN; HYDROCODONE BITARTRATE","ABHAI LLC","","Approval"
"06/21/2017","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #209037","ORIG-1","ACETAMINOPHEN; HYDROCODONE BITARTRATE","ABHAI LLC","","Approval"
"06/22/2017","PRIMAQUINENDA   #008316","SUPPL-23","PRIMAQUINE PHOSPHATE","SANOFI AVENTIS US","Labeling","Approval"
"06/22/2017","VALCYTENDA   #021304","SUPPL-12","VALGANCICLOVIR HYDROCHLORIDE","HOFFMANN LA ROCHE","Labeling","Approval"
"06/22/2017","VALCYTENDA   #022257","SUPPL-7","VALGANCICLOVIR HYDROCHLORIDE","HOFFMANN LA ROCHE","Labeling","Approval"
"06/22/2017","QUETIAPINE FUMARATEANDA  #077745","SUPPL-9","QUETIAPINE FUMARATE","TEVA PHARMS","Labeling","Approval"
"06/22/2017","QUETIAPINE FUMARATEANDA  #077745","SUPPL-10","QUETIAPINE FUMARATE","TEVA PHARMS","Labeling","Approval"
"06/22/2017","QUETIAPINE FUMARATEANDA  #090749","SUPPL-5","QUETIAPINE FUMARATE","HIKMA","Labeling","Approval"
"06/22/2017","QUETIAPINE FUMARATEANDA  #090749","SUPPL-6","QUETIAPINE FUMARATE","HIKMA","Labeling","Approval"
"06/22/2017","QUETIAPINE FUMARATEANDA  #090960","SUPPL-8","QUETIAPINE FUMARATE","ZENNOVA","Labeling","Approval"
"06/22/2017","QUETIAPINE FUMARATEANDA  #090960","SUPPL-9","QUETIAPINE FUMARATE","ZENNOVA","Labeling","Approval"
"06/22/2017","SIMPONIBLA   #125289","SUPPL-133","GOLIMUMAB","CENTOCOR ORTHO BIOTECH INC","","Approval"
"06/22/2017","TAFINLARNDA   #202806","SUPPL-6","DABRAFENIB MESYLATE","NOVARTIS","Efficacy","Approval"
"06/22/2017","INDOMETHACINANDA  #203501","ORIG-1","INDOMETHACIN","GLENMARK PHARMS LTD","","Approval"
"06/22/2017","MEKINISTNDA   #204114","SUPPL-5","TRAMETINIB DIMETHYL SULFOXIDE","NOVARTIS","Efficacy","Approval"
"06/22/2017","ATRACURIUM BESYLATEANDA  #206096","ORIG-1","ATRACURIUM BESYLATE","MYLAN LABS LTD","","Approval"
"06/22/2017","MORPHINE SULFATEANDA  #206308","ORIG-1","MORPHINE SULFATE","RHODES PHARMS","","Approval"
"06/22/2017","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #207172","ORIG-1","ACETAMINOPHEN; HYDROCODONE BITARTRATE","LANNETT CO INC","","Approval"
"06/22/2017","METHOCARBAMOLANDA  #207496","ORIG-1","METHOCARBAMOL","AM REGENT","","Approval"
"06/22/2017","AMANTADINE HYDROCHLORIDEANDA  #208107","SUPPL-2","AMANTADINE HYDROCHLORIDE","WATSON LABS INC","Manufacturing (CMC)","Approval"
"06/22/2017","RITUXAN HYCELABLA   #761064","ORIG-1","RITUXIMAB; HYALURONIDASE (HUMAN RECOMBINANT)","GENENTECH INC","","Approval"
