"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"11/09/2017","M.V.I. ADULTNDA   #021625","SUPPL-23","ASCORBIC ACID; BIOTIN; CYANOCOBALAMIN; DEXPANTHENOL; ERGOCALCIFEROL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A; VITAMIN E; VITAMIN K","HOSPIRA","Labeling","Approval"
"11/09/2017","M.V.I. ADULT (PHARMACY BULK PACKAGE)NDA   #021643","SUPPL-19","ASCORBIC ACID; BIOTIN; CYANOCOBALAMIN; DEXPANTHENOL; ERGOCALCIFEROL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A; VITAMIN E; VITAMIN K","HOSPIRA","Labeling","Approval"
"11/09/2017","SPRYCELNDA   #021986","SUPPL-20","DASATINIB","BRISTOL MYERS SQUIBB","Efficacy","Approval"
"11/09/2017","NULOJIXBLA   #125288","SUPPL-74","BELATACEPT","BRISTOL MYERS SQUIBB","","Approval"
"11/09/2017","ADCETRISBLA   #125388","SUPPL-94","BRENTUXIMAB VEDOTIN","SEATTLE GENETICS","","Approval"
"11/09/2017","MOXIFLOXACIN HYDROCHLORIDEANDA  #202916","ORIG-1","MOXIFLOXACIN HYDROCHLORIDE","AKORN","","Approval"
"11/09/2017","DACTINOMYCINANDA  #203385","ORIG-1","DACTINOMYCIN","EUGIA PHARMA","","Approval"
"11/09/2017","VRAYLARNDA   #204370","SUPPL-2","CARIPRAZINE HYDROCHLORIDE","ALLERGAN","Efficacy","Approval"
"11/09/2017","VRAYLARNDA   #204370","SUPPL-3","CARIPRAZINE HYDROCHLORIDE","ALLERGAN","Labeling","Approval"
"11/09/2017","SOVALDINDA   #204671","SUPPL-12","SOFOSBUVIR","GILEAD SCIENCES INC","Labeling","Approval"
"11/09/2017","OLYSIONDA   #205123","SUPPL-14","SIMEPREVIR SODIUM","JANSSEN PRODS","Labeling","Approval"
"11/09/2017","HARVONINDA   #205834","SUPPL-24","LEDIPASVIR; SOFOSBUVIR","GILEAD SCIENCES INC","Labeling","Approval"
"11/09/2017","BETAMETHASONE DIPROPIONATEANDA  #206118","ORIG-1","BETAMETHASONE DIPROPIONATE","TELIGENT","","Approval"
"11/09/2017","CYTARABINEANDA  #206190","ORIG-1","CYTARABINE","MEITHEAL","","Approval"
"11/09/2017","VIEKIRA PAK (COPACKAGED)NDA   #206619","SUPPL-17","DASABUVIR SODIUM; OMBITASVIR, PARITAPREVIR, RITONAVIR","ABBVIE INC","Labeling","Approval"
"11/09/2017","DAKLINZANDA   #206843","SUPPL-7","DACLATASVIR DIHYDROCHLORIDE","BRISTOL-MYERS SQUIBB","Labeling","Approval"
"11/09/2017","TECHNIVIENDA   #207931","SUPPL-11","OMBITASVIR; PARITAPREVIR; RITONAVIR","ABBVIE INC","Labeling","Approval"
"11/09/2017","CHILDREN'S FEXOFENADINE HYDROCHLORIDE ALLERGYANDA  #208123","ORIG-1","FEXOFENADINE HYDROCHLORIDE","TARO","","Approval"
"11/09/2017","CHILDREN'S FEXOFENADINE HYDROCHLORIDE HIVESANDA  #208123","ORIG-1","FEXOFENADINE HYDROCHLORIDE","TARO","","Approval"
"11/09/2017","ZEPATIERNDA   #208261","SUPPL-3","ELBASVIR; GRAZOPREVIR","MERCK SHARP DOHME","Labeling","Approval"
"11/09/2017","EPCLUSANDA   #208341","SUPPL-9","SOFOSBUVIR; VELPATASVIR","GILEAD SCIENCES INC","Labeling","Approval"
"11/09/2017","VIEKIRA XRNDA   #208624","SUPPL-5","DASABUVIR SODIUM; OMBITASVIR; PARITAPREVIR; RITONAVIR","ABBVIE INC","Labeling","Approval"
"11/09/2017","OXYCODONE HYDROCHLORIDEANDA  #209021","ORIG-1","OXYCODONE HYDROCHLORIDE","ASCENT PHARMS INC","","Approval"
"11/09/2017","VOSEVINDA   #209195","SUPPL-2","SOFOSBUVIR; VELPATASVIR; VOXILAPREVIR","GILEAD SCIENCES INC","Labeling","Approval"
"11/09/2017","CINVANTINDA   #209296","ORIG-1","APREPITANT","HERON THERAPS INC","Type 3 - New Dosage Form","Approval"
"11/12/2017","TOVIAZNDA   #022030","SUPPL-14","FESOTERODINE FUMARATE","PFIZER","Labeling","Approval"
"11/13/2017","OMEPRAZOLENDA   #022032","SUPPL-38","OMEPRAZOLE","DEXCEL PHARMA","Labeling","Approval"
"11/13/2017","SIMPONIBLA   #125289","SUPPL-137","GOLIMUMAB","CENTOCOR ORTHO BIOTECH INC","","Approval"
"11/13/2017","PENTOBARBITAL SODIUMANDA  #203619","ORIG-1","PENTOBARBITAL SODIUM","CUSTOPHARM INC","","Approval"
"11/13/2017","MYCOPHENOLATE MOFETILANDA  #204077","ORIG-1","MYCOPHENOLATE MOFETIL","ZHEJIANG HISUN PHARM","","Approval"
"11/13/2017","ACYCLOVIRANDA  #205591","ORIG-1","ACYCLOVIR","COSETTE","","Approval"
"11/13/2017","SIMVASTATINANDA  #206557","ORIG-1","SIMVASTATIN","HISUN PHARM HANGZHOU","","Approval"
"11/13/2017","ABILIFY MYCITE KITNDA   #207202","ORIG-1","ARIPIPRAZOLE","OTSUKA","Type 4 - New Combination","Approval"
"11/13/2017","RANITIDINE HYDROCHLORIDEANDA  #207578","ORIG-1","RANITIDINE HYDROCHLORIDE","AUROBINDO PHARMA LTD","","Approval"
"11/13/2017","RANITIDINE HYDROCHLORIDEANDA  #207579","ORIG-1","RANITIDINE HYDROCHLORIDE","AUROBINDO PHARMA LTD","","Approval"
"11/14/2017","FASLODEXNDA   #021344","SUPPL-35","FULVESTRANT","ASTRAZENECA","Efficacy","Approval"
"11/14/2017","TEKTURNANDA   #021985","SUPPL-34","ALISKIREN HEMIFUMARATE","NODEN PHARMA","Labeling","Approval"
"11/14/2017","OXALIPLATINANDA  #091358","ORIG-2","OXALIPLATIN","MYLAN LABS LTD","","Approval"
"11/14/2017","TEKTURNANDA   #210709","ORIG-1","ALISKIREN HEMIFUMARATE","NODEN PHARMA","Type 3 - New Dosage Form","Approval"
"11/14/2017","FASENRABLA   #761070","ORIG-1","BENRALIZUMAB","ASTRAZENECA AB","","Approval"
"11/15/2017","KETOCONAZOLEANDA  #074971","SUPPL-2","KETOCONAZOLE","HERITAGE PHARMA","Labeling","Approval"
"11/15/2017","KETOCONAZOLEANDA  #075273","SUPPL-16","KETOCONAZOLE","TEVA","Labeling","Approval"
"11/15/2017","KETOCONAZOLEANDA  #075319","SUPPL-11","KETOCONAZOLE","TARO","Labeling","Approval"
"11/15/2017","KETOCONAZOLEANDA  #075362","SUPPL-11","KETOCONAZOLE","HERITAGE PHARMA","Labeling","Approval"
"11/15/2017","KETOCONAZOLEANDA  #075597","SUPPL-10","KETOCONAZOLE","MYLAN","Labeling","Approval"
"11/15/2017","KETOCONAZOLEANDA  #075912","SUPPL-10","KETOCONAZOLE","SENORES PHARMS","Labeling","Approval"
"11/15/2017","ACTICLATENDA   #205931","SUPPL-3","DOXYCYCLINE HYCLATE","ALMIRALL","Labeling","Approval"
"11/15/2017","DARUNAVIRANDA  #206555","ORIG-1","DARUNAVIR","TEVA PHARMS","","Tentative Approval"
"11/15/2017","BUPRENORPHINE; NALOXONEANDA  #207087","ORIG-1","BUPRENORPHINE;NALOXONE","ACTAVIS LABS UT INC","","Tentative Approval"
"11/15/2017","LANSOPRAZOLENDA   #208025","SUPPL-5","LANSOPRAZOLE","DEXCEL PHARMA","Labeling","Approval"
"11/15/2017","ACTICLATE CAPNDA   #208253","SUPPL-1","DOXYCYCLINE HYCLATE","ALMIRALL","Labeling","Approval"
"11/15/2017","MEPSEVIIBLA   #761047","ORIG-1","VESTRONIDASE ALFA-VJBK","ULTRAGENYX PHARM INC","","Approval"
"11/16/2017","TRAVASOL 10% IN PLASTIC CONTAINERNDA   #018931","SUPPL-49","AMINO ACIDS","BAXTER HLTHCARE","Labeling","Approval"
"11/16/2017","TRAVASOL 5.5% IN PLASTIC CONTAINERNDA   #018931","SUPPL-49","AMINO ACIDS","BAXTER HLTHCARE","Labeling","Approval"
"11/16/2017","TRAVASOL 8.5% IN PLASTIC CONTAINERNDA   #018931","SUPPL-49","AMINO ACIDS","BAXTER HLTHCARE","Labeling","Approval"
"11/16/2017","XYREMNDA   #021196","SUPPL-28","SODIUM OXYBATE","JAZZ PHARMS","Labeling","Approval"
"11/16/2017","SUTENTNDA   #021938","SUPPL-33","SUNITINIB MALATE","CPPI CV","Efficacy","Approval"
"11/16/2017","CARBAGLUNDA   #022562","SUPPL-5","CARGLUMIC ACID","RECORDATI RARE","Labeling","Approval"
"11/16/2017","CLEOCINNDA   #050537","SUPPL-39","CLINDAMYCIN PHOSPHATE","PFIZER","Labeling","Approval"
"11/16/2017","CLEOCIN TNDA   #050537","SUPPL-39","CLINDAMYCIN PHOSPHATE","PFIZER","Labeling","Approval"
"11/16/2017","CLEOCIN TNDA   #050600","SUPPL-16","CLINDAMYCIN PHOSPHATE","PFIZER","Labeling","Approval"
"11/16/2017","CLEOCIN TNDA   #050615","SUPPL-16","CLINDAMYCIN PHOSPHATE","PFIZER","Labeling","Approval"
"11/16/2017","GAZYVABLA   #125486","SUPPL-17","OBINUTUZUMAB","GENENTECH","","Approval"
"11/16/2017","GAZYVABLA   #125486","SUPPL-18","OBINUTUZUMAB","GENENTECH","","Approval"
"11/16/2017","MINOCYCLINE HYDROCHLORIDEANDA  #203553","ORIG-1","MINOCYCLINE HYDROCHLORIDE","ZYDUS PHARMS","","Approval"
"11/16/2017","MINOCYCLINE HYDROCHLORIDEANDA  #203553","ORIG-2","MINOCYCLINE HYDROCHLORIDE","ZYDUS PHARMS","","Tentative Approval"
"11/16/2017","MYCOPHENOLATE MOFETILANDA  #204076","ORIG-1","MYCOPHENOLATE MOFETIL","ZHEJIANG HISUN PHARM","","Approval"
"11/16/2017","BUTENAFINE HYDROCHLORIDEANDA  #205181","ORIG-1","BUTENAFINE HYDROCHLORIDE","TARO PHARMS","","Approval"
"11/16/2017","GUANFACINE HYDROCHLORIDEANDA  #205689","ORIG-1","GUANFACINE HYDROCHLORIDE","SUN PHARM","","Approval"
"11/16/2017","BUDESONIDEANDA  #205710","ORIG-1","BUDESONIDE","CIPLA","","Approval"
"11/16/2017","FENOFIBRATE (MICRONIZED)ANDA  #207805","ORIG-1","FENOFIBRATE","AUSTARPHARMA","","Approval"
"11/16/2017","DECITABINEANDA  #208601","ORIG-1","DECITABINE","CIPLA","","Approval"
"11/16/2017","CABOMETYXNDA   #208692","SUPPL-1","CABOZANTINIB S-MALATE","EXELIXIS INC","Labeling","Approval"
"11/16/2017","FLUOXETINE HYDROCHLORIDEANDA  #209419","ORIG-1","FLUOXETINE HYDROCHLORIDE","PAR PHARM INC","","Approval"
"11/16/2017","HEMLIBRABLA   #761083","ORIG-1","EMICIZUMAB","GENENTECH INC","","Approval"
"11/17/2017","TRILEPTALNDA   #021014","SUPPL-41","OXCARBAZEPINE","NOVARTIS","Labeling","Approval"
"11/17/2017","AEROSPAN HFANDA   #021247","SUPPL-16","FLUNISOLIDE","MYLAN SPECIALITY LP","Labeling","Approval"
"11/17/2017","TRILEPTALNDA   #021285","SUPPL-34","OXCARBAZEPINE","NOVARTIS","Labeling","Approval"
"11/17/2017","VERAPAMIL HYDROCHLORIDEANDA  #071881","SUPPL-12","VERAPAMIL HYDROCHLORIDE","HERITAGE PHARMS INC","Labeling","Approval"
"11/17/2017","VERAPAMIL HYDROCHLORIDEANDA  #071881","SUPPL-14","VERAPAMIL HYDROCHLORIDE","HERITAGE PHARMS INC","Labeling","Approval"
"11/17/2017","PROMETHAZINE HYDROCHLORIDE AND CODEINE PHOSPHATEANDA  #088875","SUPPL-38","CODEINE PHOSPHATE; PROMETHAZINE HYDROCHLORIDE","WOCKHARDT BIO AG","Labeling","Approval"
"11/17/2017","GEMIFLOXACIN MESYLATEANDA  #090466","SUPPL-1","GEMIFLOXACIN MESYLATE","ORBION PHARMS","Labeling","Approval"
"11/17/2017","GEMIFLOXACIN MESYLATEANDA  #090466","SUPPL-2","GEMIFLOXACIN MESYLATE","ORBION PHARMS","Labeling","Approval"
"11/17/2017","CLOBETASOL PROPIONATEANDA  #090898","SUPPL-1","CLOBETASOL PROPIONATE","PADAGIS US","Labeling","Approval"
"11/17/2017","CLOBETASOL PROPIONATEANDA  #090898","SUPPL-3","CLOBETASOL PROPIONATE","PADAGIS US","Manufacturing (CMC)","Approval"
"11/17/2017","AUVI-QNDA   #201739","SUPPL-8","EPINEPHRINE","KALEO INC","Efficacy","Approval"
"11/17/2017","AUVI-QNDA   #201739","SUPPL-9","EPINEPHRINE","KALEO INC","Labeling","Approval"
"11/17/2017","CLOZAPINEANDA  #201824","SUPPL-7","CLOZAPINE","MYLAN","Labeling","Approval"
"11/17/2017","GANCICLOVIR SODIUMANDA  #204560","ORIG-1","GANCICLOVIR SODIUM","MYLAN LABS LTD","","Approval"
"11/17/2017","NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL AND FERROUS FUMARATEANDA  #204847","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","GLENMARK PHARMS LTD","","Approval"
"11/17/2017","CEFIXIMEANDA  #206144","ORIG-1","CEFIXIME","SANDOZ INC","","Approval"
"11/17/2017","FENTANYL CITRATEANDA  #207338","ORIG-1","FENTANYL CITRATE","ACTAVIS LABS FL INC","","Approval"
"11/17/2017","ETHACRYNATE SODIUMANDA  #207758","ORIG-1","ETHACRYNATE SODIUM","ZYDUS PHARMS","","Approval"
"11/20/2017","CHLORHEXIDINE GLUCONATENDA   #020111","SUPPL-9","CHLORHEXIDINE GLUCONATE","BAJAJ","Labeling","Approval"
"11/20/2017","ETOPOSIDEANDA  #203507","ORIG-1","ETOPOSIDE","MYLAN LABS LTD","","Approval"
"11/20/2017","VAZALORENDA   #203697","SUPPL-2","ASPIRIN","PLX PHARMA","Labeling","Approval"
"11/20/2017","ZYKADIANDA   #205755","SUPPL-11","CERITINIB","NOVARTIS","Labeling","Approval"
"11/20/2017","ERYTHROMYCINANDA  #208100","ORIG-1","ERYTHROMYCIN","TELIGENT","","Approval"
"11/20/2017","CHOLINE C-11ANDA  #208444","ORIG-1","CHOLINE C-11","UCSF RODIOPHARM","","Approval"
